state,input
"[1.478,101.058,54.335,0.141]","[0.000]"
"[1.636,57.616,54.330,-5.191]","[0.000]"
"[1.709,15.246,54.327,2.263]","[0.000]"
"[1.698,-25.926,54.328,-1.350]","[0.000]"
"[1.608,-64.192,54.331,4.125]","[0.000]"
"[1.445,-99.483,54.337,1.936]","[0.000]"
"[1.215,-130.540,54.343,4.125]","[0.000]"
"[0.927,-157.221,54.351,3.252]","[0.000]"
"[0.591,-178.841,54.356,1.687]","[0.000]"
"[0.216,-195.246,54.360,2.273]","[0.000]"
"[-0.185,-206.229,54.359,-2.767]","[0.000]"
"[-0.603,-211.826,54.356,-0.458]","[0.000]"
"[-1.027,-211.972,54.348,-7.610]","[0.000]"
"[-1.446,-207.298,54.337,-3.400]","[0.000]"
"[-1.851,-197.534,54.322,-11.382]","[0.000]"
"[-2.233,-184.031,54.305,-5.435]","[0.000]"
"[-2.583,-166.140,54.287,-12.859]","[0.000]"
"[-14.579,386.645,51.888,157.881]","[0.000]"
"[-13.668,524.797,52.235,188.058]","[0.000]"
"[-12.496,646.984,52.613,188.577]","[0.000]"
"[-11.106,742.780,52.995,192.703]","[0.000]"
"[-9.544,819.862,53.361,172.186]","[0.000]"
"[-7.854,870.122,53.688,154.212]","[0.000]"
"[-6.084,899.358,53.960,116.748]","[0.000]"
"[-4.282,902.413,54.163,86.211]","[0.000]"
"[-2.496,884.068,54.294,45.423]","[0.000]"
"[-0.768,843.085,54.353,14.980]","[0.000]"
"[0.858,783.389,54.351,-16.485]","[0.000]"
"[2.348,706.778,54.297,-36.343]","[0.000]"
"[3.672,616.806,54.210,-49.320]","[0.000]"
"[4.805,516.214,54.104,-55.347]","[0.000]"
"[5.730,408.845,53.998,-49.488]","[0.000]"
"[6.435,296.539,53.904,-43.926]","[0.000]"
"[6.915,184.019,53.834,-24.867]","[0.000]"
"[7.171,71.253,53.795,-14.032]","[0.000]"
"[7.206,-36.013,53.791,9.501]","[0.000]"
"[7.030,-139.549,53.819,18.287]","[0.000]"
"[6.658,-233.036,53.875,37.971]","[0.000]"
"[6.106,-319.206,53.953,39.292]","[0.000]"
"[5.394,-392.063,54.043,49.798]","[0.000]"
"[4.548,-454.424,54.135,41.975]","[0.000]"
"[3.592,-501.642,54.220,42.049]","[0.000]"
"[2.554,-536.038,54.289,27.407]","[0.000]"
"[1.463,-555.010,54.337,19.414]","[0.000]"
"[0.348,-560.286,54.359,3.039]","[0.000]"
"[-0.764,-551.328,54.353,-9.193]","[0.000]"
"[-1.845,-529.623,54.322,-21.099]","[0.000]"
"[-0.975,94.761,54.350,-0.521]","[0.000]"
"[-0.800,80.873,54.353,3.443]","[0.000]"
"[-0.653,65.952,54.356,-0.553]","[0.000]"
"[-0.537,49.989,54.357,1.472]","[0.000]"
"[-0.453,33.684,54.358,0.071]","[0.000]"
"[-0.402,17.286,54.358,-0.225]","[0.000]"
"[-0.384,1.249,54.359,1.006]","[0.000]"
"[-0.397,-14.044,54.358,-1.714]","[0.000]"
"[-0.439,-28.352,54.358,1.848]","[0.000]"
"[-0.509,-41.225,54.357,-3.058]","[0.000]"
"[-0.603,-52.650,54.356,2.273]","[0.000]"
"[-0.718,-62.117,54.354,-4.241]","[0.000]"
"[-0.850,-69.887,54.352,2.127]","[0.000]"
"[-0.995,-75.362,54.349,-5.136]","[0.000]"
"[-1.150,-79.107,54.345,1.443]","[0.000]"
"[-1.309,-80.436,54.341,-5.562]","[0.000]"
"[-1.470,-80.180,54.336,0.407]","[0.000]"
"[-1.628,-77.623,54.331,-5.351]","[0.000]"
"[-1.779,-73.740,54.325,-0.729]","[0.000]"
"[-1.921,-67.914,54.320,-4.426]","[0.000]"
"[-2.050,-61.062,54.314,-1.725]","[0.000]"
"[-2.164,-52.840,54.309,-2.852]","[0.000]"
"[-2.261,-43.882,54.304,-2.419]","[0.000]"
"[-2.339,-34.281,54.301,-0.839]","[0.000]"
"[-2.398,-24.200,54.297,-2.746]","[0.000]"
"[-2.436,-14.261,54.295,1.297]","[0.000]"
"[-2.455,-4.065,54.294,-2.727]","[0.000]"
"[-2.454,5.254,54.294,3.208]","[0.000]"
"[-2.434,14.620,54.295,-2.432]","[0.000]"
"[-2.397,22.521,54.297,4.590]","[0.000]"
"[-1.189,-6.995,54.344,3.276]","[0.000]"
"[-1.208,-12.061,54.344,-3.655]","[0.000]"
"[-1.237,-17.012,54.343,2.637]","[0.000]"
"[-1.275,-20.934,54.342,-3.343]","[0.000]"
"[-1.321,-24.542,54.341,1.619]","[0.000]"
"[-1.372,-27.069,54.340,-2.630]","[0.000]"
"[-1.429,-29.113,54.337,0.342]","[0.000]"
"[-1.488,-30.152,54.336,-1.617]","[0.000]"
"[-1.549,-30.567,54.333,-1.024]","[0.000]"
"[-1.610,-30.179,54.332,-0.434]","[0.000]"
"[-1.669,-29.054,54.329,-2.289]","[0.000]"
"[-1.725,-27.425,54.328,0.773]","[0.000]"
"[-1.778,-24.985,54.325,-3.275]","[0.000]"
"[-1.825,-22.393,54.324,1.853]","[0.000]"
"[-1.867,-18.971,54.322,-3.847]","[0.000]"
"[-1.902,-15.752,54.321,2.666]","[0.000]"
"[-1.929,-11.749,54.319,-3.931]","[0.000]"
"[-1.949,-8.255,54.319,3.104]","[0.000]"
"[-1.962,-4.101,54.318,-3.518]","[0.000]"
"[-1.967,-0.667,54.318,3.106]","[0.000]"
"[-1.964,3.226,54.318,-2.670]","[0.000]"
"[-1.955,6.307,54.318,2.668]","[0.000]"
"[-1.939,9.586,54.319,-1.497]","[0.000]"
"[-1.917,12.079,54.320,1.853]","[0.000]"
"[-1.891,14.481,54.321,-0.148]","[0.000]"
"[-1.860,16.223,54.322,0.777]","[0.000]"
"[-1.827,17.595,54.324,1.211]","[0.000]"
"[-1.791,18.502,54.325,-0.403]","[0.000]"
"[-1.753,18.805,54.327,2.419]","[0.000]"
"[-1.716,18.872,54.328,-1.517]","[0.000]"
"[0.734,747.248,54.353,-13.675]","[0.000]"
"[2.156,674.367,54.307,-31.853]","[0.000]"
"[3.419,588.744,54.230,-43.811]","[0.000]"
"[4.500,492.962,54.135,-49.548]","[0.000]"
"[5.384,390.628,54.040,-44.317]","[0.000]"
"[6.058,283.557,53.956,-39.610]","[0.000]"
"[6.518,176.145,53.893,-22.286]","[0.000]"
"[6.762,68.543,53.858,-12.841]","[0.000]"
"[6.797,-33.946,53.854,8.640]","[0.000]"
"[6.630,-132.750,53.879,16.209]","[0.000]"
"[6.275,-222.080,53.929,34.248]","[0.000]"
"[5.749,-304.258,53.999,35.064]","[0.000]"
"[5.071,-373.837,54.080,44.773]","[0.000]"
"[4.264,-433.251,54.162,37.355]","[0.000]"
"[3.352,-478.318,54.238,37.556]","[0.000]"
"[2.363,-511.064,54.300,24.055]","[0.000]"
"[1.323,-529.186,54.341,16.867]","[0.000]"
"[0.259,-534.220,54.360,1.926]","[0.000]"
"[-0.801,-525.735,54.352,-9.259]","[0.000]"
"[-1.832,-505.108,54.323,-19.890]","[0.000]"
"[-2.810,-473.010,54.272,-30.137]","[0.000]"
"[-3.715,-431.422,54.209,-33.326]","[0.000]"
"[-4.527,-380.978,54.135,-39.798]","[0.000]"
"[-5.233,-324.753,54.060,-34.434]","[0.000]"
"[-5.820,-262.476,53.989,-36.270]","[0.000]"
"[-6.281,-198.482,53.929,-23.925]","[0.000]"
"[-6.611,-131.241,53.882,-22.183]","[0.000]"
"[-6.809,-66.053,53.854,-6.288]","[0.000]"
"[-6.875,-0.370,53.844,-3.149]","[0.000]"
"[-6.816,60.198,53.853,12.281]","[0.000]"
"[-1.055,-202.111,54.347,-7.503]","[0.000]"
"[-1.455,-197.692,54.337,-3.167]","[0.000]"
"[-1.841,-188.400,54.323,-10.897]","[0.000]"
"[-2.205,-175.557,54.307,-5.015]","[0.000]"
"[-2.539,-158.517,54.289,-12.149]","[0.000]"
"[-2.837,-139.238,54.272,-5.330]","[0.000]"
"[-3.093,-116.759,54.256,-10.842]","[0.000]"
"[-3.303,-93.398,54.241,-4.029]","[0.000]"
"[-3.465,-68.104,54.229,-7.322]","[0.000]"
"[-3.576,-43.130,54.220,-1.606]","[0.000]"
"[-3.637,-17.663,54.216,-2.507]","[0.000]"
"[-3.648,6.548,54.215,1.109]","[0.000]"
"[-3.612,29.792,54.218,2.444]","[0.000]"
"[-3.531,51.136,54.224,3.281]","[0.000]"
"[-3.410,70.205,54.234,6.502]","[0.000]"
"[-3.253,86.996,54.245,4.357]","[0.000]"
"[-3.065,100.521,54.258,9.017]","[0.000]"
"[-2.853,111.601,54.271,4.212]","[0.000]"
"[-2.623,118.862,54.285,9.818]","[0.000]"
"[-2.381,123.681,54.298,3.131]","[0.000]"
"[-2.132,124.606,54.311,9.149]","[0.000]"
"[-1.885,123.238,54.321,1.652]","[0.000]"
"[-1.643,118.339,54.331,7.498]","[0.000]"
"[-1.413,111.443,54.338,0.350]","[0.000]"
"[-1.200,101.712,54.344,5.397]","[0.000]"
"[-1.008,90.423,54.349,-0.364]","[0.000]"
"[-0.841,77.190,54.352,3.265]","[0.000]"
"[-0.701,62.969,54.355,-0.353]","[0.000]"
"[-0.590,47.755,54.356,1.334]","[0.000]"
"[-0.510,32.207,54.357,0.245]","[0.000]"
"[-2.308,-32.748,54.302,-0.619]","[0.000]"
"[-2.364,-23.120,54.299,-2.764]","[0.000]"
"[-2.401,-13.659,54.297,1.398]","[0.000]"
"[-2.418,-3.921,54.296,-2.743]","[0.000]"
"[-2.417,4.955,54.296,3.179]","[0.000]"
"[-2.399,13.899,54.297,-2.440]","[0.000]"
"[-2.363,21.430,54.299,4.444]","[0.000]"
"[-2.313,28.818,54.302,-1.929]","[0.000]"
"[-2.250,34.449,54.305,5.015]","[0.000]"
"[-2.176,39.721,54.309,-1.270]","[0.000]"
"[-2.093,43.124,54.312,4.844]","[0.000]"
"[-2.004,45.967,54.316,-0.505]","[0.000]"
"[-1.911,47.047,54.320,4.012]","[0.000]"
"[-1.817,47.405,54.324,0.335]","[0.000]"
"[-1.723,46.279,54.327,2.700]","[0.000]"
"[-1.633,44.343,54.331,1.208]","[0.000]"
"[-1.547,41.312,54.334,1.139]","[0.000]"
"[-1.468,37.472,54.337,2.049]","[0.000]"
"[-1.398,32.983,54.338,-0.430]","[0.000]"
"[-1.337,27.774,54.341,2.765]","[0.000]"
"[-1.287,22.364,54.342,-1.799]","[0.000]"
"[-1.249,16.400,54.343,3.247]","[0.000]"
"[-1.222,10.647,54.344,-2.812]","[0.000]"
"[-1.207,4.550,54.344,3.394]","[0.000]"
"[-1.203,-0.986,54.344,-3.382]","[0.000]"
"[-1.211,-6.639,54.344,3.139]","[0.000]"
"[-1.229,-11.468,54.344,-3.480]","[0.000]"
"[-1.257,-16.195,54.343,2.470]","[0.000]"
"[-1.293,-19.938,54.342,-3.130]","[0.000]"
"[-1.336,-23.380,54.340,1.447]","[0.000]"
"[-1.587,-10.715,54.333,2.194]","[0.000]"
"[-1.608,-10.849,54.332,-3.286]","[0.000]"
"[-1.630,-11.133,54.331,2.755]","[0.000]"
"[-1.652,-10.670,54.330,-3.673]","[0.000]"
"[-1.674,-10.480,54.329,2.937]","[0.000]"
"[-1.694,-9.522,54.329,-3.586]","[0.000]"
"[-1.712,-8.912,54.328,2.714]","[0.000]"
"[-1.729,-7.601,54.328,-3.039]","[0.000]"
"[-1.743,-6.653,54.327,2.118]","[0.000]"
"[-1.755,-5.156,54.327,-2.102]","[0.000]"
"[-1.764,-3.973,54.326,1.228]","[0.000]"
"[-1.771,-2.461,54.326,-0.900]","[0.000]"
"[-1.774,-1.159,54.325,0.162]","[0.000]"
"[-1.775,0.214,54.326,0.411]","[0.000]"
"[-1.774,1.517,54.325,-0.936]","[0.000]"
"[-1.770,2.625,54.326,1.659]","[0.000]"
"[-1.763,3.817,54.326,-1.920]","[0.000]"
"[-1.755,4.577,54.327,2.684]","[0.000]"
"[-1.745,5.562,54.327,-2.655]","[0.000]"
"[-1.734,5.934,54.327,3.355]","[0.000]"
"[-1.721,6.637,54.328,-3.041]","[0.000]"
"[-1.708,6.628,54.328,3.587]","[0.000]"
"[-1.695,7.002,54.329,-3.022]","[0.000]"
"[-1.681,6.657,54.329,3.355]","[0.000]"
"[-1.668,6.687,54.330,-2.598]","[0.000]"
"[-1.655,6.078,54.330,2.693]","[0.000]"
"[-1.643,5.782,54.331,-1.821]","[0.000]"
"[-1.633,5.001,54.331,1.690]","[0.000]"
"[-1.623,4.424,54.331,-0.793]","[0.000]"
"[-1.615,3.569,54.331,0.478]","[0.000]"
"[13.189,-54.841,52.428,16.377]","[0.000]"
"[12.912,-222.922,52.512,66.716]","[0.000]"
"[12.309,-380.361,52.686,106.234]","[0.000]"
"[11.406,-522.775,52.927,133.692]","[0.000]"
"[10.235,-648.249,53.212,148.969]","[0.000]"
"[8.833,-754.610,53.508,145.935]","[0.000]"
"[7.240,-838.380,53.791,135.136]","[0.000]"
"[5.502,-899.582,54.032,105.455]","[0.000]"
"[3.667,-934.952,54.215,77.006]","[0.000]"
"[1.785,-946.277,54.326,33.253]","[0.000]"
"[-0.094,-932.447,54.359,0.823]","[0.000]"
"[-1.923,-895.904,54.318,-41.837]","[0.000]"
"[-3.657,-838.874,54.211,-63.668]","[0.000]"
"[-5.260,-763.131,54.055,-91.400]","[0.000]"
"[-6.697,-673.888,53.866,-95.956]","[0.000]"
"[-7.942,-571.679,53.666,-102.529]","[0.000]"
"[-8.977,-463.072,53.473,-89.566]","[0.000]"
"[-9.788,-347.885,53.306,-76.667]","[0.000]"
"[-10.368,-232.071,53.176,-52.193]","[0.000]"
"[-10.716,-115.858,53.096,-27.358]","[0.000]"
"[-10.835,-3.193,53.068,-0.605]","[0.000]"
"[-10.734,104.279,53.094,26.457]","[0.000]"
"[-10.425,205.127,53.167,46.520]","[0.000]"
"[-9.924,295.925,53.282,67.556]","[0.000]"
"[-9.251,377.583,53.425,75.063]","[0.000]"
"[-8.428,445.317,53.586,85.665]","[0.000]"
"[-7.481,501.817,53.752,79.339]","[0.000]"
"[-6.438,541.984,53.911,79.567]","[0.000]"
"[-5.326,569.506,54.053,62.576]","[0.000]"
"[-4.176,580.215,54.172,55.938]","[0.000]"
"[-0.061,-104.960,54.360,1.336]","[0.000]"
"[-0.284,-117.914,54.359,-1.713]","[0.000]"
"[-0.529,-127.461,54.357,-1.123]","[0.000]"
"[-0.790,-133.532,54.353,-2.103]","[0.000]"
"[-1.060,-136.115,54.347,-3.975]","[0.000]"
"[-1.332,-135.412,54.341,-2.569]","[0.000]"
"[-1.598,-131.371,54.332,-6.474]","[0.000]"
"[-1.855,-124.636,54.322,-2.692]","[0.000]"
"[-2.094,-114.900,54.312,-7.956]","[0.000]"
"[-2.312,-103.356,54.302,-2.193]","[0.000]"
"[-2.505,-89.315,54.291,-8.043]","[0.000]"
"[-2.669,-74.491,54.282,-1.050]","[0.000]"
"[-2.802,-57.831,54.274,-6.735]","[0.000]"
"[-2.901,-41.387,54.268,0.497]","[0.000]"
"[-2.966,-23.902,54.264,-4.366]","[0.000]"
"[-2.998,-7.468,54.262,2.044]","[0.000]"
"[-2.996,9.125,54.262,-1.475]","[0.000]"
"[-2.963,24.078,54.264,3.175]","[0.000]"
"[-2.901,38.302,54.269,1.369]","[0.000]"
"[-2.812,50.564,54.274,3.596]","[0.000]"
"[-2.700,61.305,54.281,3.709]","[0.000]"
"[-2.569,70.002,54.288,3.232]","[0.000]"
"[-2.423,76.583,54.296,5.286]","[0.000]"
"[-2.265,81.225,54.304,2.228]","[0.000]"
"[-2.100,83.430,54.312,6.044]","[0.000]"
"[-1.933,83.930,54.319,0.897]","[0.000]"
"[-1.767,81.974,54.326,6.077]","[0.000]"
"[-1.607,78.633,54.332,-0.396]","[0.000]"
"[-1.455,73.097,54.337,5.551]","[0.000]"
"[-1.316,66.550,54.341,-1.339]","[0.000]"
"[-0.788,530.991,54.354,6.121]","[0.000]"
"[0.232,489.428,54.359,-0.542]","[0.000]"
"[1.160,438.245,54.344,-13.214]","[0.000]"
"[1.977,378.868,54.316,-15.198]","[0.000]"
"[2.669,313.232,54.281,-18.959]","[0.000]"
"[3.225,243.354,54.244,-17.062]","[0.000]"
"[3.639,171.065,54.214,-12.918]","[0.000]"
"[3.909,98.045,54.192,-9.449]","[0.000]"
"[4.033,26.475,54.182,-0.439]","[0.000]"
"[4.017,-42.877,54.183,1.634]","[0.000]"
"[3.866,-107.340,54.196,11.863]","[0.000]"
"[3.592,-167.139,54.219,10.178]","[0.000]"
"[3.205,-219.375,54.248,18.667]","[0.000]"
"[2.721,-264.966,54.279,12.377]","[0.000]"
"[2.155,-301.332,54.309,17.598]","[0.000]"
"[1.524,-329.617,54.335,7.647]","[0.000]"
"[0.846,-348.139,54.352,9.581]","[0.000]"
"[0.140,-357.877,54.360,-1.668]","[0.000]"
"[-0.577,-358.376,54.356,-2.428]","[0.000]"
"[-1.285,-350.292,54.342,-11.652]","[0.000]"
"[-1.970,-334.247,54.317,-13.206]","[0.000]"
"[-2.615,-310.855,54.285,-18.357]","[0.000]"
"[-3.207,-281.243,54.247,-19.635]","[0.000]"
"[-3.735,-246.346,54.207,-19.439]","[0.000]"
"[-4.189,-207.118,54.168,-20.028]","[0.000]"
"[-4.561,-165.208,54.133,-14.659]","[0.000]"
"[-4.847,-120.809,54.103,-14.872]","[0.000]"
"[-5.045,-76.484,54.083,-5.739]","[0.000]"
"[-5.153,-31.398,54.071,-6.331]","[0.000]"
"[-5.173,11.082,54.069,4.469]","[0.000]"
"[-0.926,29.281,54.351,-1.618]","[0.000]"
"[-0.878,18.661,54.351,2.088]","[0.000]"
"[-0.851,8.276,54.352,-1.057]","[0.000]"
"[-0.845,-1.951,54.352,0.600]","[0.000]"
"[-0.858,-11.579,54.352,-0.273]","[0.000]"
"[-0.891,-20.507,54.351,-0.940]","[0.000]"
"[-0.940,-28.562,54.351,0.518]","[0.000]"
"[-1.004,-35.474,54.349,-2.423]","[0.000]"
"[-1.081,-41.368,54.347,1.141]","[0.000]"
"[-1.168,-45.794,54.345,-3.697]","[0.000]"
"[-1.263,-49.196,54.343,1.491]","[0.000]"
"[-1.363,-50.937,54.340,-4.591]","[0.000]"
"[-1.466,-51.774,54.337,1.543]","[0.000]"
"[-1.569,-50.902,54.333,-4.954]","[0.000]"
"[-1.669,-49.336,54.329,1.329]","[0.000]"
"[-1.765,-46.171,54.326,-4.697]","[0.000]"
"[-1.854,-42.558,54.322,0.915]","[0.000]"
"[-1.934,-37.615,54.319,-3.827]","[0.000]"
"[-2.004,-32.457,54.316,0.378]","[0.000]"
"[-2.063,-26.376,54.314,-2.450]","[0.000]"
"[-2.110,-20.264,54.311,-0.214]","[0.000]"
"[-2.144,-13.735,54.310,-0.761]","[0.000]"
"[-2.165,-7.295,54.309,-0.799]","[0.000]"
"[-2.173,-0.983,54.309,0.995]","[0.000]"
"[-2.169,5.180,54.308,-1.324]","[0.000]"
"[-2.153,10.702,54.310,2.568]","[0.000]"
"[-2.127,16.051,54.310,-1.733]","[0.000]"
"[-2.090,20.345,54.312,3.746]","[0.000]"
"[-2.046,24.455,54.314,-1.970]","[0.000]"
"[-1.994,27.246,54.317,4.388]","[0.000]"
"[-12.845,1317.400,52.530,389.772]","[0.000]"
"[-10.132,1395.370,53.236,315.255]","[0.000]"
"[-7.305,1430.730,53.782,229.943]","[0.000]"
"[-4.447,1426.020,54.149,136.997]","[0.000]"
"[-1.639,1381.350,54.332,47.500]","[0.000]"
"[1.045,1301.020,54.346,-30.747]","[0.000]"
"[3.536,1189.550,54.218,-94.173]","[0.000]"
"[5.779,1053.430,53.988,-132.475]","[0.000]"
"[7.730,897.820,53.697,-155.165]","[0.000]"
"[9.358,730.521,53.390,-149.215]","[0.000]"
"[10.642,554.316,53.105,-133.550]","[0.000]"
"[11.573,377.441,52.875,-94.734]","[0.000]"
"[12.150,199.591,52.723,-56.087]","[0.000]"
"[12.378,28.845,52.661,-4.691]","[0.000]"
"[12.270,-136.927,52.694,36.604]","[0.000]"
"[11.844,-290.089,52.811,79.984]","[0.000]"
"[11.121,-432.873,52.999,106.550]","[0.000]"
"[10.130,-558.469,53.234,127.702]","[0.000]"
"[8.903,-668.199,53.494,130.597]","[0.000]"
"[7.478,-756.822,53.751,125.193]","[0.000]"
"[5.897,-824.796,53.983,105.798]","[0.000]"
"[4.203,-869.247,54.169,79.285]","[0.000]"
"[2.443,-890.561,54.296,47.388]","[0.000]"
"[0.663,-888.424,54.355,11.669]","[0.000]"
"[-1.090,-864.110,54.346,-20.248]","[0.000]"
"[-2.773,-819.133,54.274,-51.239]","[0.000]"
"[-4.349,-756.344,54.151,-70.410]","[0.000]"
"[-5.783,-677.646,53.992,-87.782]","[0.000]"
"[-7.048,-587.513,53.814,-88.773]","[0.000]"
"[-8.122,-486.999,53.635,-89.218]","[0.000]"
"[-8.437,391.295,53.584,73.325]","[0.000]"
"[-7.596,449.887,53.733,75.115]","[0.000]"
"[-6.652,495.105,53.880,71.726]","[0.000]"
"[-5.630,526.659,54.017,65.322]","[0.000]"
"[-4.559,544.354,54.136,52.812]","[0.000]"
"[-3.467,547.820,54.231,42.447]","[0.000]"
"[-2.381,538.184,54.299,25.957]","[0.000]"
"[-1.327,515.554,54.341,16.543]","[0.000]"
"[-0.330,481.721,54.359,1.275]","[0.000]"
"[0.589,437.638,54.355,-4.073]","[0.000]"
"[1.412,385.113,54.337,-13.978]","[0.000]"
"[2.123,325.971,54.309,-13.308]","[0.000]"
"[2.711,261.640,54.278,-17.279]","[0.000]"
"[3.167,194.507,54.249,-11.763]","[0.000]"
"[3.487,125.574,54.226,-10.894]","[0.000]"
"[3.670,57.352,54.212,-3.317]","[0.000]"
"[3.718,-9.414,54.208,0.006]","[0.000]"
"[3.636,-72.522,54.215,6.422]","[0.000]"
"[3.432,-131.270,54.231,9.707]","[0.000]"
"[3.116,-184.074,54.253,12.467]","[0.000]"
"[2.702,-230.184,54.280,14.079]","[0.000]"
"[2.203,-268.755,54.307,12.164]","[0.000]"
"[1.635,-299.099,54.331,11.776]","[0.000]"
"[1.015,-321.023,54.349,5.795]","[0.000]"
"[0.360,-334.169,54.359,4.245]","[0.000]"
"[-0.313,-338.757,54.359,-4.224]","[0.000]"
"[-0.987,-335.032,54.349,-5.438]","[0.000]"
"[-1.646,-323.329,54.330,-13.577]","[0.000]"
"[-2.274,-304.669,54.303,-13.239]","[0.000]"
"[-2.858,-279.288,54.270,-19.194]","[0.000]"
"[-4.237,-175.270,54.164,-14.952]","[0.000]"
"[-4.547,-134.233,54.134,-14.123]","[0.000]"
"[-4.774,-92.375,54.111,-8.970]","[0.000]"
"[-4.916,-50.003,54.097,-5.497]","[0.000]"
"[-4.975,-8.625,54.090,-0.965]","[0.000]"
"[-4.953,31.078,54.093,3.902]","[0.000]"
"[-4.853,68.310,54.104,6.525]","[0.000]"
"[-4.683,101.980,54.122,11.549]","[0.000]"
"[-4.449,132.066,54.145,11.510]","[0.000]"
"[-4.160,157.188,54.172,15.823]","[0.000]"
"[-3.825,177.982,54.201,13.104]","[0.000]"
"[-3.454,193.026,54.231,16.335]","[0.000]"
"[-3.058,203.385,54.259,11.617]","[0.000]"
"[-2.647,207.868,54.284,13.814]","[0.000]"
"[-2.231,207.709,54.306,8.231]","[0.000]"
"[-1.821,202.162,54.324,9.654]","[0.000]"
"[-1.427,192.415,54.338,4.445]","[0.000]"
"[-1.056,178.250,54.348,5.334]","[0.000]"
"[-0.717,160.696,54.355,1.513]","[0.000]"
"[-0.417,139.995,54.358,1.938]","[0.000]"
"[-0.160,117.004,54.360,0.070]","[0.000]"
"[0.049,92.272,54.360,-0.184]","[0.000]"
"[0.208,66.502,54.359,0.045]","[0.000]"
"[0.315,40.341,54.359,-0.994]","[0.000]"
"[0.369,14.451,54.358,0.895]","[0.000]"
"[0.373,-10.593,54.358,-1.186]","[0.000]"
"[0.328,-34.199,54.359,1.780]","[0.000]"
"[0.238,-55.919,54.359,-1.375]","[0.000]"
"[0.107,-75.282,54.360,2.028]","[0.000]"
"[-0.060,-91.962,54.360,-1.988]","[0.000]"
"[-2.179,-102.956,54.308,-4.850]","[0.000]"
"[-2.373,-90.839,54.299,-4.375]","[0.000]"
"[-2.541,-77.101,54.289,-4.884]","[0.000]"
"[-2.680,-62.278,54.282,-2.679]","[0.000]"
"[-2.789,-46.486,54.275,-4.012]","[0.000]"
"[-2.867,-30.589,54.270,-0.447]","[0.000]"
"[-2.912,-14.371,54.268,-2.514]","[0.000]"
"[-2.925,1.036,54.267,1.839]","[0.000]"
"[-2.908,16.148,54.268,-0.783]","[0.000]"
"[-2.862,29.702,54.271,3.699]","[0.000]"
"[-2.790,42.409,54.275,0.804]","[0.000]"
"[-2.695,53.047,54.281,4.793]","[0.000]"
"[-2.579,62.381,54.288,1.998]","[0.000]"
"[-2.448,69.401,54.295,4.992]","[0.000]"
"[-2.304,74.793,54.302,2.712]","[0.000]"
"[-2.151,77.883,54.309,4.386]","[0.000]"
"[-1.994,79.186,54.317,3.004]","[0.000]"
"[-1.837,78.413,54.323,3.224]","[0.000]"
"[-1.682,75.880,54.329,3.011]","[0.000]"
"[-1.535,71.655,54.334,1.821]","[0.000]"
"[-1.398,65.877,54.339,2.873]","[0.000]"
"[-1.273,58.891,54.342,0.471]","[0.000]"
"[-1.163,50.706,54.345,2.677]","[0.000]"
"[-1.071,41.846,54.347,-0.622]","[0.000]"
"[-0.997,32.238,54.349,2.433]","[0.000]"
"[-0.942,22.485,54.350,-1.365]","[0.000]"
"[-0.907,12.475,54.351,2.091]","[0.000]"
"[-0.892,2.810,54.351,-1.761]","[0.000]"
"[-0.896,-6.643,54.351,1.582]","[0.000]"
"[-0.918,-15.333,54.351,-1.874]","[0.000]"
"[-15.528,147.249,51.667,50.615]","[0.000]"
"[-15.084,296.880,51.825,106.933]","[0.000]"
"[-14.349,438.656,52.075,141.737]","[0.000]"
"[-13.349,561.766,52.391,172.871]","[0.000]"
"[-12.116,671.409,52.746,181.028]","[0.000]"
"[-10.686,758.871,53.111,182.267]","[0.000]"
"[-9.100,827.468,53.459,165.104]","[0.000]"
"[-7.401,871.787,53.767,141.761]","[0.000]"
"[-5.635,893.841,54.018,109.422]","[0.000]"
"[-3.849,892.007,54.201,73.451]","[0.000]"
"[-2.089,867.985,54.314,39.991]","[0.000]"
"[-0.398,823.120,54.358,4.852]","[0.000]"
"[1.185,759.768,54.343,-18.560]","[0.000]"
"[2.626,680.515,54.282,-41.640]","[0.000]"
"[3.895,588.981,54.191,-47.653]","[0.000]"
"[4.971,487.158,54.087,-55.888]","[0.000]"
"[5.838,379.962,53.984,-45.367]","[0.000]"
"[6.486,267.876,53.897,-41.030]","[0.000]"
"[6.910,156.721,53.835,-20.355]","[0.000]"
"[7.112,45.551,53.805,-9.735]","[0.000]"
"[7.098,-59.608,53.808,12.386]","[0.000]"
"[6.878,-160.351,53.842,22.110]","[0.000]"
"[6.467,-251.261,53.903,37.928]","[0.000]"
"[5.882,-333.734,53.983,41.548]","[0.000]"
"[5.145,-403.687,54.071,46.597]","[0.000]"
"[4.279,-461.882,54.161,42.547]","[0.000]"
"[3.311,-505.998,54.241,36.517]","[0.000]"
"[2.269,-536.297,54.304,26.934]","[0.000]"
"[1.180,-552.157,54.345,13.089]","[0.000]"
"[0.074,-553.911,54.360,2.399]","[0.000]"
"[-0.293,-205.936,54.359,-4.538]","[0.000]"
"[-0.710,-210.255,54.354,-0.128]","[0.000]"
"[-1.129,-209.223,54.346,-8.278]","[0.000]"
"[-1.542,-203.490,54.334,-3.966]","[0.000]"
"[-1.938,-192.848,54.319,-10.761]","[0.000]"
"[-2.310,-178.505,54.301,-6.755]","[0.000]"
"[-2.649,-160.170,54.283,-10.998]","[0.000]"
