epoch,train_MSE,val_MSE
440,0.0010362257016822696,0.0011536707170307636
441,0.0010764346225187182,0.0015373143833130598
442,0.0010714144445955753,0.000809883582405746
443,0.0010251628700643778,0.0007834690040908754
444,0.000848546449560672,0.0007174517377279699
445,0.0008034317870624363,0.0007149416487663984
446,0.0007951371371746063,0.0009293408365920186
447,0.0008058367529883981,0.0009468324133194983
448,0.0009207470575347543,0.0007211151532828808
449,0.0008216123096644878,0.0007585291168652475
450,0.0007854991708882153,0.0007312799571081996
451,0.0009408820769749582,0.0010185637511312962
452,0.0009644493693485856,0.0011367156403139234
453,0.0008808015845716,0.0007267237524501979
454,0.0007933779852464795,0.000824115180876106
455,0.0008530234917998314,0.0008173957467079163
456,0.0007690355996601284,0.0008161400910466909
457,0.0007808007067069411,0.000878426362760365
458,0.0008103621075861156,0.0007758386782370508
459,0.0008048255112953484,0.0011070759501308203
460,0.0008959625265561044,0.0008700551697984338
461,0.0007989771547727287,0.0007208636961877346
462,0.0007922050426714122,0.0013704228913411498
463,0.0010039848275482655,0.0009616922470740974
464,0.0007622575503773987,0.0006927367649041116
465,0.0007940471405163407,0.0008063908899202943
466,0.000859325286000967,0.0006973817944526672
467,0.0009032284724526107,0.0007400666945613921
468,0.0008448931621387601,0.000797271728515625
469,0.0009627693216316402,0.0008359643397852778
470,0.0011274069547653198,0.0008251157705672085
471,0.0009518559090793133,0.0008143966551870108
472,0.000924509484320879,0.001322336494922638
473,0.0008830904262140393,0.001114188926294446
474,0.0011357193579897285,0.0008318509790115058
475,0.0008170822984538972,0.0007323246682062745
476,0.0011467394651845098,0.0011573026422411203
477,0.0009847577894106507,0.0007192948833107948
478,0.0009588368120603263,0.00123703689314425
479,0.0010640210239216685,0.0010439222678542137
480,0.0009603450307622552,0.0008087604655884206
481,0.0008650154923088849,0.0009250667644664645
482,0.0009738440858200192,0.0007624106947332621
483,0.0011299244360998273,0.0008120304555632174
484,0.0009575678268447518,0.0007117096101865172
485,0.000886813213583082,0.0007923225057311356
486,0.0008971754577942193,0.0009242567466571927
487,0.0008665195782668889,0.0010588776785880327
488,0.0009605448576621711,0.0010338861029595137
489,0.0009048460051417351,0.0007711239741183817
490,0.0010475515155121684,0.0007385598728433251
491,0.0009516951977275312,0.0008797994814813137
492,0.0010665960144251585,0.0011198068968951702
493,0.0007966320845298469,0.0008758812909945846
494,0.0010470881825312972,0.0008880187524482608
495,0.0009005625615827739,0.0011315981391817331
496,0.0009275322081521153,0.0007377981091849506
497,0.000994851696304977,0.0007218641694635153
498,0.0010697523830458522,0.0008844496333040297
499,0.001096072606742382,0.0014726973604410887
500,0.0009077424183487892,0.0007984388503246009
501,0.0010206360602751374,0.0012979604071006179
502,0.001029488048516214,0.0008774191373959184
503,0.000920057762414217,0.0008775117457844317
504,0.0009056205744855106,0.0007994842599146068
505,0.0009053147514350712,0.0009584863437339664
506,0.0009411298087798059,0.0009193425648845732
507,0.0009963617194443941,0.0011385931866243482
508,0.0009175274753943086,0.0007652935455553234
509,0.0008209687075577676,0.0009725554846227169
510,0.0009079780429601669,0.0008270869730040431
511,0.0010267156176269054,0.000874167715664953
512,0.000948651519138366,0.0010283993324264884
513,0.0008498575771227479,0.0007585984421893954
514,0.0008583228336647153,0.0010656446684151888
515,0.0008336451137438416,0.0007655535591766238
516,0.0009850711794570088,0.0007417696178890765
517,0.0008533025975339115,0.00068966782419011
518,0.0008902871049940586,0.0007127460557967424
519,0.0009616019087843597,0.0009683866519480944
520,0.001076848478987813,0.0012065904447808862
521,0.0008910344913601875,0.0008717977907508612
522,0.0008696247241459787,0.0009169478435069323
523,0.0010670579504221678,0.00122644635848701
524,0.0008732909336686134,0.0007427738746628165
525,0.0009055293048731983,0.000850990298204124
526,0.0009441142901778221,0.0008122763829305768
527,0.0009071091189980507,0.000717450282536447
528,0.0009402059367857873,0.0007403927156701684
529,0.0007924954406917095,0.0007237717509269714
530,0.0008458850206807256,0.0009589073597453535
531,0.0008625275804661214,0.0007418093155138195
532,0.000920452584978193,0.0012819146504625678
533,0.0008765324018895626,0.0006945169880054891
534,0.0008197083370760083,0.0006777254166081548
535,0.0009296833886764944,0.0006890259683132172
536,0.0007635182118974626,0.000742229341994971
537,0.001003749086521566,0.0008003389812074602
538,0.0008615685510449111,0.0009305889252573252
539,0.0008400749647989869,0.0008239263552241027
540,0.0009324995917268097,0.000673954258672893
541,0.0010068565607070923,0.0009301315294578671
542,0.0007268862682394683,0.000718328810762614
543,0.0006597835454158485,0.0007427038508467376
544,0.0007638465613126755,0.0007101193768903613
545,0.0007617193623445928,0.0007226628949865699
546,0.0007480641943402588,0.0006446353509090841
547,0.0009012673981487751,0.0008194422698579729
548,0.000977968331426382,0.0007564531988464296
549,0.0010081573855131865,0.001114079263061285
550,0.0008632681565359235,0.0010318879503756762
551,0.001016901689581573,0.0009291370515711606
552,0.000774151470977813,0.00069208606146276
553,0.0007393310079351068,0.0006656297482550144
554,0.0008787211845628917,0.0007285858155228198
555,0.0008900013053789735,0.0008822327945381403
556,0.0008112441864795983,0.0010793037945404649
557,0.0009736503707244992,0.0008528443868272007
558,0.0010062821675091982,0.0017004200490191579
559,0.0009706497075967491,0.0009732039179652929
560,0.0008721649646759033,0.001038619433529675
561,0.0008817437337711453,0.000825441675260663
562,0.0008219935116358101,0.0007051153806969523
563,0.000778301153331995,0.0008637242717668414
564,0.0006804097793065012,0.0006926069618202746
565,0.0009005269967019558,0.0009587751119397581
566,0.0007912302389740944,0.0007381380419246852
567,0.0007406524382531643,0.0006181625067256391
568,0.0008366376277990639,0.0006771121406927705
569,0.0009233218734152615,0.0007488431292586029
570,0.000874904275406152,0.0007965355762280524
571,0.0007655089139007032,0.0006709791487082839
572,0.000859155785292387,0.0007319655269384384
573,0.0008808381971903145,0.0008001755340956151
574,0.0009020332363434136,0.0007586829597130418
575,0.0008706189692020416,0.0008259665919467807
576,0.0008031892939470708,0.0008180216536857188
577,0.0009036096162162721,0.0009523845510557294
578,0.0009625955717638135,0.0012208677362650633
579,0.0010579348308965564,0.0014991472708061337
580,0.0008846410783007741,0.0007683987496420741
581,0.0009069265215657651,0.0010901323985308409
582,0.000980524462647736,0.0007879731128923595
583,0.000854353595059365,0.0008459286764264107
584,0.0008096563979052007,0.0010478855110704899
585,0.0011054892092943192,0.0019155109766870737
586,0.001065696938894689,0.0006886845803819597
587,0.0008485076250508428,0.0007063614903017879
588,0.0009919209405779839,0.001066837110556662
589,0.0009026899351738393,0.0007337688584811985
590,0.0009522122563794255,0.0012461813166737556
591,0.0009638339397497475,0.001096596708521247
592,0.0007519693463109434,0.0008289936231449246
593,0.0008867729338817298,0.0007130150916054845
594,0.0007930700667202473,0.0008809797582216561
595,0.000807188160251826,0.0009552363771945238
596,0.0008078942191787064,0.0008208195213228464
597,0.0008785718237049878,0.0010813199914991856
598,0.0009533789125271142,0.0006678541540168226
599,0.00098263134714216,0.0009126887889578938
600,0.0009102390031330287,0.0008965092711150646
601,0.0009626370738260448,0.0017088658642023802
602,0.0009513095137663186,0.0010185767896473408
603,0.0008055044454522431,0.0009870596695691347
604,0.0008620637818239629,0.0006650591967627406
605,0.000736510322894901,0.0006639728089794517
606,0.0009087961516343057,0.0007115023909136653
607,0.0009417144465260208,0.0007635453366674483
608,0.0008845549891702831,0.0009015831165015697
609,0.0007908694678917527,0.0007885589729994535
610,0.0008606183691881597,0.0006934701814316213
611,0.0008344533271156251,0.0008195380796678364
612,0.0008999989368021488,0.0006951687391847372
613,0.0008209723164327443,0.0007465666276402771
614,0.000988431740552187,0.0006646232213824987
615,0.0009592077694833279,0.0006945847417227924
616,0.0007959594368003309,0.0007313497480936348
617,0.000866605609189719,0.000708315521478653
618,0.0008436358766630292,0.0007421327754855156
619,0.0008637675200589001,0.0008135927491821349
620,0.0008990522474050522,0.0007003055652603507
621,0.0008856740896590054,0.0007090864237397909
622,0.0007390340906567872,0.0006622537039220333
623,0.0008105781162157655,0.0006127153756096959
624,0.0006777614471502602,0.0007589348824694753
625,0.0008709621615707874,0.0006746693979948759
626,0.0008076856029219925,0.0006733026821166277
627,0.0008022284018807113,0.0007374328561127186
628,0.0008478939416818321,0.000993453897535801
629,0.0009473703685216606,0.0007738303393125534
630,0.0007608180749230087,0.000664173741824925
631,0.0008398063364438713,0.00088024529395625
632,0.0007889391272328794,0.0006785292061977088
633,0.0008749620174057782,0.0009476506966166198
634,0.0008341767243109643,0.0008188724750652909
635,0.0007566115236841142,0.0007089637801982462
636,0.0009161275229416788,0.00083230558084324
637,0.0009502359898760915,0.0009111193940043449
