epoch,train_MSE,val_MSE
450,6.667008165095467e-06,3.996563009422971e-06
451,8.772968612902332e-06,3.524133353494108e-05
452,1.7293106793658808e-05,2.015977952396497e-05
453,6.303890586423222e-06,5.0418884711689316e-06
454,9.650306310504675e-06,3.936508801416494e-05
455,1.674326995271258e-05,1.5630836060154252e-05
456,5.863190381205641e-06,6.663539352302905e-06
457,1.1179805369465612e-05,4.3311934859957546e-05
458,1.4512047528114635e-05,1.052230527420761e-05
459,6.32494766250602e-06,1.453314871469047e-05
460,1.515365693194326e-05,4.2499137634877115e-05
461,9.646519174566492e-06,4.137670202908339e-06
462,7.833863492123783e-06,2.9430830181809142e-05
463,1.6280857380479574e-05,2.3370279450318776e-05
464,6.842328730272129e-06,4.534483650786569e-06
465,9.597113603376783e-06,3.711769386427477e-05
466,1.4737957826582715e-05,1.4637297681474593e-05
467,6.44954798190156e-06,9.699906513560563e-06
468,1.2775646609952673e-05,4.2767707782331854e-05
469,1.1033507689717226e-05,5.98513815930346e-06
470,7.582279977214057e-06,2.6756326406029984e-05
471,1.601517760718707e-05,2.553534068283625e-05
472,7.052000455587404e-06,3.971228125010384e-06
473,9.251339179172646e-06,3.4708915336523205e-05
474,1.3967424820293672e-05,1.5008492482593283e-05
475,6.711275091220159e-06,9.947985745384358e-06
476,1.2773448361258488e-05,4.107341374037787e-05
477,1.0190202374360524e-05,4.826071744901128e-06
478,7.79030415287707e-06,2.7562407922232524e-05
479,1.5010497918410692e-05,2.160433359676972e-05
480,6.727683739882195e-06,4.435741175257135e-06
481,1.0042347639682703e-05,3.697877036756836e-05
482,1.2593567589647137e-05,1.0046362149296328e-05
483,6.9990314841561485e-06,1.6426376532763243e-05
484,1.4189718058332801e-05,3.2745301723480225e-05
485,8.210174200939946e-06,3.7831018744327594e-06
486,8.738276846997906e-06,3.088343146373518e-05
487,1.285627149627544e-05,1.4361257854034193e-05
488,6.927814865775872e-06,1.0379313607700169e-05
489,1.2623916518350597e-05,3.705123526742682e-05
490,9.279178811993916e-06,4.322650966059882e-06
491,8.269320460385643e-06,2.8803819077438675e-05
492,1.3374522495723795e-05,1.6345498806913383e-05
493,6.6111447267758194e-06,6.610194759559818e-06
494,1.1378483577573206e-05,3.847070911433548e-05
495,1.0366477908974048e-05,5.2957539082854055e-06
496,7.951292900543194e-06,2.5501643904135562e-05
497,1.3213701095082797e-05,1.8447666661813855e-05
498,6.845290045021102e-06,5.516259534488199e-06
499,1.0693195690691937e-05,3.697456850204617e-05
500,1.061768034560373e-05,6.132686394266784e-06
501,7.91846923675621e-06,2.3845383111620322e-05
502,1.2831434105464723e-05,1.9155268091708422e-05
503,7.026620551187079e-06,5.681044967786875e-06
504,1.0758484677353408e-05,3.6325953260529786e-05
505,1.006272213999182e-05,5.35275466972962e-06
506,8.113393960229587e-06,2.5580518922652118e-05
507,1.2219053132866975e-05,1.624340256967116e-05
508,7.088036909408402e-06,7.788912625983357e-06
509,1.1467495824035723e-05,3.549749817466363e-05
510,9.150998266704846e-06,4.019072093797149e-06
511,8.501767297275364e-06,2.828753895300906e-05
512,1.1186121810169425e-05,1.1786790309997741e-05
513,7.5645862125384156e-06,1.4175525393511634e-05
514,1.2103560038667638e-05,2.795526961563155e-05
515,7.881915735197254e-06,3.861315235553775e-06
516,9.32004604692338e-06,3.191854921169579e-05
517,1.024898392643081e-05,7.683209332753904e-06
518,8.133501978591084e-06,2.193803811678663e-05
519,1.1397287380532362e-05,1.78104528458789e-05
520,7.465710041287821e-06,8.101841558527667e-06
521,1.1049452950828709e-05,3.315124922664836e-05
522,8.693066774867475e-06,3.885885234922171e-06
523,8.968271686171647e-06,2.991954897879623e-05
524,9.86356371868169e-06,8.048242307268083e-06
525,8.542731848137919e-06,2.2959451598580927e-05
526,1.0347187526349444e-05,1.4120308151177596e-05
527,8.106615496217273e-06,1.4285802535596304e-05
528,1.0872600796574261e-05,2.475567816873081e-05
529,7.855453077354468e-06,5.602149485639529e-06
530,1.0033078979176935e-05,3.3546326449140906e-05
531,8.904970854928251e-06,4.449985681276303e-06
532,8.932944183470681e-06,2.9391248972387984e-05
533,9.334890819445718e-06,7.077922418829985e-06
534,8.853083272697404e-06,2.5179750082315877e-05
535,9.465050425205845e-06,9.990445505536627e-06
536,8.886190698831342e-06,2.1992378606228158e-05
537,9.448443961446173e-06,1.2389108633215073e-05
538,8.81324740475975e-06,1.9471881387289613e-05
539,9.54010829445906e-06,1.5510859157075174e-05
540,8.576489562983625e-06,1.5817669918760657e-05
541,9.75217881205026e-06,2.026032962021418e-05
542,8.212158718379214e-06,1.064876687451033e-05
543,1.004099158308236e-05,2.739555020525586e-05
544,7.983230716490652e-06,5.450230219139485e-06
545,9.799981853575446e-06,3.1994448363548145e-05
546,8.265831638709642e-06,3.933594598493073e-06
547,9.402855539519805e-06,3.0319433790282346e-05
548,8.260273716587108e-06,4.202488526061643e-06
549,9.61670320975827e-06,2.9533664928749204e-05
550,8.10235087556066e-06,3.85150451620575e-06
551,9.745088391355239e-06,2.9452434318955056e-05
552,7.967474630277138e-06,3.4366905765637057e-06
553,9.780354048416484e-06,2.911505725933239e-05
554,7.819684469723143e-06,3.1657973522669636e-06
555,9.837458492256701e-06,2.8766498871846125e-05
556,7.67866185924504e-06,2.9187629024818307e-06
557,9.949991181201767e-06,2.8466329240472987e-05
558,7.469892352673924e-06,2.650799160619499e-06
559,1.002221688395366e-05,2.8146134354756214e-05
560,7.23288394510746e-06,2.406759449513629e-06
561,1.0098209713760298e-05,2.810755540849641e-05
562,6.998450317041716e-06,2.4073865461105015e-06
563,1.0251804269501008e-05,2.8380080038914457e-05
564,6.635274530708557e-06,2.423295654807589e-06
565,1.0394497621746268e-05,2.9663753593922593e-05
566,6.4423520598211326e-06,2.2153067220642697e-06
