state,input
"[24.553,0.736,46.385,-0.549]","[-4.252]"
"[24.555,0.557,46.381,-0.455]","[-4.251]"
"[24.557,0.384,46.378,-0.339]","[-4.250]"
"[24.558,0.232,46.378,-0.211]","[-4.249]"
"[24.558,0.111,46.379,-0.085]","[-4.248]"
"[24.558,0.025,46.381,0.026]","[-4.247]"
"[24.557,-0.018,46.382,0.107]","[-4.246]"
"[24.557,-0.012,46.382,0.147]","[-4.245]"
"[24.556,0.044,46.382,0.147]","[-4.245]"
"[24.556,0.152,46.381,0.111]","[-4.244]"
"[24.556,0.312,46.381,0.045]","[-4.243]"
"[24.557,0.522,46.382,-0.049]","[-4.242]"
"[-16.682,10.902,50.373,0.920]","[2.614]"
"[-16.620,8.840,50.383,0.401]","[2.607]"
"[-16.592,4.669,50.384,-0.678]","[2.601]"
"[-16.595,-0.246,50.376,-1.849]","[2.599]"
"[-16.623,-4.536,50.361,-2.643]","[2.595]"
"[-16.671,-7.129,50.338,-2.710]","[2.593]"
"[-16.728,-8.131,50.315,-2.168]","[2.592]"
"[-16.784,-7.943,50.296,-1.258]","[2.591]"
"[-16.827,-6.964,50.289,-0.214]","[2.590]"
"[-16.848,-5.575,50.297,0.761]","[2.589]"
"[-16.852,-4.075,50.315,1.621]","[2.588]"
"[-16.849,-2.743,50.336,2.353]","[2.587]"
"[-16.845,-1.857,50.354,2.946]","[2.585]"
"[-16.849,-1.603,50.363,3.393]","[2.584]"
"[-16.859,-1.787,50.367,3.694]","[2.582]"
"[-16.872,-2.122,50.372,3.851]","[2.582]"
"[-16.886,-2.321,50.383,3.866]","[2.580]"
"[-16.899,-2.171,50.405,3.740]","[2.579]"
"[-16.909,-1.751,50.433,3.463]","[2.579]"
"[-16.917,-1.214,50.459,3.021]","[2.577]"
"[-16.920,-0.714,50.477,2.402]","[2.576]"
"[-16.919,-0.374,50.482,1.615]","[2.575]"
"[-16.915,-0.199,50.477,0.764]","[2.574]"
"[-16.911,-0.163,50.468,-0.028]","[2.572]"
"[-16.909,-0.241,50.460,-0.634]","[2.571]"
"[-16.911,-0.404,50.457,-0.964]","[2.570]"
"[-16.916,-0.608,50.457,-1.061]","[2.569]"
"[-16.922,-0.802,50.458,-1.006]","[2.568]"
"[-16.927,-0.938,50.457,-0.875]","[2.567]"
"[-16.931,-0.981,50.452,-0.734]","[2.566]"
"[10.526,7.327,52.697,-1.021]","[-1.823]"
"[10.544,5.148,52.690,-1.126]","[-1.822]"
"[10.548,2.929,52.682,-1.109]","[-1.820]"
"[10.543,1.241,52.676,-0.964]","[-1.819]"
"[10.536,0.510,52.672,-0.698]","[-1.817]"
"[10.529,0.569,52.670,-0.378]","[-1.815]"
"[10.525,1.104,52.670,-0.085]","[-1.814]"
"[10.529,1.804,52.672,0.098]","[-1.813]"
"[10.543,2.399,52.675,0.114]","[-1.811]"
"[10.562,2.808,52.678,-0.003]","[-1.810]"
"[10.583,2.997,52.679,-0.194]","[-1.809]"
"[10.601,2.929,52.679,-0.402]","[-1.807]"
"[10.613,2.597,52.675,-0.576]","[-1.805]"
"[10.618,2.105,52.670,-0.697]","[-1.804]"
"[10.621,1.588,52.664,-0.756]","[-1.802]"
"[10.623,1.179,52.659,-0.741]","[-1.802]"
"[10.626,0.973,52.656,-0.649]","[-1.800]"
"[10.630,0.927,52.655,-0.509]","[-1.798]"
"[10.634,0.960,52.655,-0.355]","[-1.797]"
"[10.639,0.991,52.655,-0.223]","[-1.796]"
"[10.644,0.961,52.655,-0.140]","[-1.795]"
"[10.648,0.897,52.653,-0.094]","[-1.793]"
"[10.652,0.846,52.652,-0.066]","[-1.791]"
"[10.655,0.857,52.652,-0.036]","[-1.791]"
"[10.657,0.959,52.652,0.011]","[-1.789]"
"[10.658,1.109,52.652,0.065]","[-1.787]"
"[10.661,1.245,52.653,0.111]","[-1.787]"
"[10.666,1.304,52.654,0.134]","[-1.785]"
"[10.674,1.234,52.655,0.124]","[-1.784]"
"[10.684,1.023,52.656,0.095]","[-1.783]"
"[-2.371,-0.071,53.993,0.143]","[0.390]"
"[-2.369,0.158,53.994,0.126]","[0.390]"
"[-2.367,0.361,53.995,0.085]","[0.390]"
"[-2.364,0.518,53.995,0.027]","[0.390]"
"[-2.361,0.613,53.995,-0.038]","[0.389]"
"[-2.359,0.648,53.995,-0.101]","[0.389]"
"[-2.356,0.629,53.994,-0.151]","[0.389]"
"[-2.354,0.562,53.993,-0.179]","[0.389]"
"[-2.351,0.453,53.992,-0.178]","[0.389]"
"[-2.348,0.297,53.991,-0.158]","[0.389]"
"[-2.346,0.091,53.990,-0.130]","[0.388]"
"[-2.346,-0.170,53.989,-0.107]","[0.388]"
"[-2.347,-0.475,53.989,-0.096]","[0.388]"
"[-2.349,-0.748,53.990,-0.082]","[0.388]"
"[-2.353,-0.900,53.990,-0.048]","[0.388]"
"[-2.359,-0.839,53.990,0.027]","[0.387]"
"[-2.366,-0.547,53.989,0.147]","[0.387]"
"[-2.372,-0.298,53.988,0.270]","[0.387]"
"[-2.375,-0.438,53.988,0.338]","[0.386]"
"[-2.373,-1.312,53.990,0.295]","[0.386]"
"[-2.364,-3.099,53.994,0.101]","[0.386]"
"[-2.359,-5.292,53.998,-0.205]","[0.386]"
"[-2.367,-7.216,54.001,-0.570]","[0.385]"
"[-2.401,-8.196,53.999,-0.938]","[0.385]"
"[-2.465,-7.492,53.992,-1.256]","[0.385]"
"[-2.542,-4.099,53.982,-1.486]","[0.385]"
"[-2.606,3.054,53.970,-1.592]","[0.385]"
"[-2.635,15.036,53.960,-1.536]","[0.383]"
"[-2.604,32.663,53.954,-1.348]","[0.361]"
"[-2.490,55.732,53.951,-1.318]","[0.326]"
"[22.256,0.470,47.916,-0.332]","[-3.907]"
"[22.257,0.507,47.915,-0.364]","[-3.907]"
"[22.259,0.545,47.913,-0.339]","[-3.907]"
"[22.262,0.584,47.911,-0.246]","[-3.907]"
"[22.264,0.624,47.908,-0.132]","[-3.907]"
"[22.267,0.665,47.906,-0.061]","[-3.907]"
"[22.270,0.705,47.907,-0.098]","[-3.907]"
"[22.273,0.751,47.909,-0.294]","[-3.907]"
"[22.276,0.835,47.912,-0.651]","[-3.907]"
"[22.278,0.994,47.913,-1.160]","[-3.907]"
"[22.282,1.268,47.910,-1.812]","[-3.907]"
"[22.286,1.670,47.901,-2.554]","[-3.907]"
"[22.291,2.116,47.887,-3.155]","[-3.907]"
"[22.299,2.497,47.869,-3.341]","[-3.907]"
"[22.311,2.705,47.849,-2.839]","[-3.906]"
"[22.326,2.491,47.827,-1.390]","[-3.906]"
"[22.343,1.044,47.811,1.205]","[-3.906]"
"[22.358,-2.586,47.806,5.128]","[-3.906]"
"[22.368,-9.348,47.819,10.562]","[-3.900]"
"[22.365,-20.100,47.857,17.606]","[-3.846]"
"[22.324,-35.329,47.926,26.020]","[-3.803]"
"[22.216,-55.429,48.033,35.482]","[-3.661]"
"[22.011,-80.795,48.187,45.670]","[-3.496]"
"[21.683,-111.411,48.391,56.216]","[-3.398]"
"[21.213,-145.631,48.644,66.579]","[-3.179]"
"[20.585,-181.396,48.942,76.175]","[-2.962]"
"[19.783,-216.652,49.281,84.420]","[-2.858]"
"[18.800,-249.219,49.656,90.812]","[-2.640]"
"[17.664,-276.437,50.056,95.192]","[-2.536]"
"[16.411,-295.520,50.471,97.485]","[-2.329]"
"[-3.776,-143.349,53.707,-9.146]","[0.806]"
"[-4.337,-118.332,53.654,-7.611]","[0.895]"
"[-4.774,-92.018,53.616,-5.339]","[0.919]"
"[-5.075,-65.674,53.601,-2.583]","[0.927]"
"[-5.251,-40.839,53.605,0.274]","[0.919]"
"[-5.320,-19.123,53.624,2.816]","[0.912]"
"[-5.300,-2.134,53.653,4.625]","[0.903]"
"[-5.210,8.941,53.684,5.394]","[0.899]"
"[-5.082,14.600,53.716,5.253]","[0.893]"
"[-4.949,15.766,53.744,4.441]","[0.887]"
"[-4.843,13.357,53.764,3.196]","[0.885]"
"[-4.789,8.375,53.773,1.754]","[0.882]"
"[-4.784,2.135,53.773,0.329]","[0.881]"
"[-4.816,-3.967,53.767,-0.870]","[0.879]"
"[-4.872,-8.536,53.755,-1.634]","[0.879]"
"[-4.942,-10.530,53.741,-1.818]","[0.878]"
"[-5.014,-10.327,53.727,-1.544]","[0.876]"
"[-5.076,-8.656,53.716,-0.997]","[0.876]"
"[-5.116,-6.250,53.711,-0.366]","[0.875]"
"[-5.126,-3.771,53.715,0.189]","[0.874]"
"[-5.114,-1.611,53.724,0.604]","[0.873]"
"[-5.093,-0.094,53.735,0.842]","[0.871]"
"[-5.072,0.455,53.743,0.866]","[0.871]"
"[-5.063,-0.144,53.747,0.661]","[0.870]"
"[-5.066,-1.509,53.746,0.304]","[0.868]"
"[-5.079,-3.113,53.743,-0.101]","[0.867]"
"[-5.101,-4.429,53.739,-0.455]","[0.866]"
"[-5.131,-5.047,53.736,-0.677]","[0.865]"
"[-5.163,-5.022,53.734,-0.772]","[0.864]"
"[-5.192,-4.524,53.731,-0.767]","[0.863]"
"[-3.072,-4.902,53.969,-0.589]","[0.323]"
"[-3.097,-6.803,53.965,-0.728]","[0.323]"
"[-3.136,-7.714,53.958,-0.833]","[0.324]"
"[-3.185,-6.404,53.952,-0.942]","[0.324]"
"[-3.239,-1.643,53.947,-1.089]","[0.324]"
"[-3.292,7.641,53.945,-1.308]","[0.325]"
"[-3.312,21.877,53.943,-1.618]","[0.325]"
"[-3.268,41.335,53.941,-2.036]","[0.325]"
"[-3.125,66.286,53.934,-2.580]","[0.321]"
"[-2.853,96.508,53.923,-3.263]","[0.289]"
"[-2.436,129.816,53.907,-4.079]","[0.255]"
"[-1.862,163.536,53.887,-5.018]","[0.125]"
"[-1.118,194.991,53.865,-6.071]","[0.036]"
"[-0.203,221.610,53.840,-7.220]","[-0.172]"
"[0.842,241.243,53.813,-8.413]","[-0.389]"
"[1.965,251.844,53.780,-9.589]","[-0.496]"
"[3.115,251.366,53.740,-10.688]","[-0.716]"
"[4.239,238.551,53.692,-11.638]","[-0.824]"
"[5.284,215.285,53.637,-12.325]","[-1.030]"
"[6.197,184.243,53.580,-12.624]","[-1.218]"
"[6.925,148.098,53.523,-12.411]","[-1.287]"
"[7.430,109.574,53.468,-11.599]","[-1.385]"
"[7.731,71.587,53.418,-10.266]","[-1.408]"
"[7.861,37.100,53.376,-8.528]","[-1.416]"
"[7.854,9.080,53.343,-6.500]","[-1.404]"
"[7.745,-10.218,53.321,-4.313]","[-1.397]"
"[7.574,-21.379,53.309,-2.150]","[-1.386]"
"[7.384,-25.694,53.307,-0.206]","[-1.382]"
"[7.216,-24.455,53.315,1.321]","[-1.377]"
"[7.103,-19.043,53.330,2.283]","[-1.374]"
"[1.461,-0.063,54.070,-0.126]","[-0.217]"
"[1.460,0.161,54.070,-0.188]","[-0.217]"
"[1.458,0.622,54.069,-0.237]","[-0.217]"
"[1.456,1.361,54.068,-0.196]","[-0.217]"
"[1.458,2.411,54.066,0.031]","[-0.217]"
"[1.465,3.804,54.064,0.536]","[-0.217]"
"[1.481,5.358,54.063,1.362]","[-0.217]"
"[1.505,6.031,54.064,2.340]","[-0.218]"
"[1.538,4.566,54.071,3.252]","[-0.218]"
"[1.582,-0.295,54.087,3.875]","[-0.218]"
"[1.629,-9.685,54.113,3.983]","[-0.218]"
"[1.649,-24.250,54.142,3.319]","[-0.218]"
"[1.604,-44.514,54.170,1.618]","[-0.201]"
"[1.456,-71.000,54.188,-1.384]","[-0.183]"
"[1.171,-103.712,54.190,-5.842]","[-0.089]"
"[0.729,-140.580,54.170,-11.475]","[-0.016]"
"[0.114,-179.015,54.123,-17.896]","[0.154]"
"[-0.690,-216.429,54.043,-24.714]","[0.356]"
"[-1.690,-250.228,53.926,-31.516]","[0.464]"
"[-2.850,-277.815,53.775,-37.779]","[0.681]"
"[-4.125,-296.585,53.597,-42.959]","[0.895]"
"[-5.470,-303.938,53.397,-46.509]","[1.000]"
"[-6.837,-298.083,53.182,-48.003]","[1.208]"
"[-8.161,-280.487,52.961,-47.498]","[1.313]"
"[-9.377,-253.432,52.748,-45.173]","[1.515]"
"[-10.416,-219.196,52.555,-41.205]","[1.709]"
"[-11.228,-180.193,52.390,-35.844]","[1.790]"
"[-11.825,-139.362,52.255,-29.615]","[1.893]"
"[-12.235,-99.773,52.152,-23.117]","[1.914]"
"[-12.484,-64.500,52.079,-16.946]","[1.917]"
"[6.355,147.867,53.451,-42.205]","[-1.209]"
"[6.909,170.330,53.272,-49.098]","[-1.307]"
"[7.631,196.870,53.061,-56.092]","[-1.519]"
"[8.511,224.153,52.819,-62.810]","[-1.725]"
"[9.525,248.611,52.548,-68.815]","[-1.831]"
"[10.650,266.679,52.250,-73.670]","[-2.041]"
"[11.857,275.579,51.927,-77.041]","[-2.146]"
"[13.096,275.700,51.590,-79.018]","[-2.353]"
"[14.310,268.221,51.249,-79.794]","[-2.451]"
"[15.443,254.321,50.915,-79.562]","[-2.638]"
"[16.450,235.420,50.596,-78.550]","[-2.836]"
"[17.333,213.891,50.291,-77.114]","[-2.937]"
"[18.108,192.350,49.995,-75.643]","[-3.141]"
"[18.788,173.411,49.704,-74.527]","[-3.346]"
"[19.391,159.052,49.414,-74.025]","[-3.446]"
"[19.941,148.703,49.122,-73.876]","[-3.652]"
"[20.466,141.156,48.828,-73.689]","[-3.754]"
"[20.992,135.205,48.530,-73.071]","[-3.958]"
"[21.540,129.663,48.227,-71.649]","[-4.154]"
"[22.092,123.426,47.927,-69.117]","[-4.245]"
"[22.625,115.408,47.637,-65.187]","[-4.362]"
"[23.115,104.527,47.366,-59.571]","[-4.391]"
"[23.540,90.125,47.121,-52.148]","[-4.403]"
"[23.891,73.261,46.911,-43.455]","[-4.391]"
"[24.159,55.420,46.742,-34.197]","[-4.383]"
"[24.337,38.089,46.623,-25.080]","[-4.367]"
"[24.424,22.607,46.558,-16.743]","[-4.359]"
"[24.436,9.724,46.536,-9.563]","[-4.345]"
"[24.398,0.047,46.543,-3.851]","[-4.334]"
"[24.334,-5.821,46.563,0.080]","[-4.330]"
"[17.024,-204.940,50.575,61.790]","[-2.421]"
"[16.045,-228.874,50.850,65.269]","[-2.207]"
"[14.956,-241.321,51.140,66.509]","[-2.106]"
"[13.801,-239.163,51.437,65.172]","[-1.937]"
"[12.661,-223.629,51.726,61.504]","[-1.840]"
"[11.625,-197.034,51.994,55.897]","[-1.812]"
"[10.783,-161.696,52.225,48.741]","[-1.780]"
"[10.203,-120.259,52.407,40.468]","[-1.770]"
"[9.868,-76.678,52.543,31.672]","[-1.770]"
"[9.740,-35.235,52.639,22.986]","[-1.780]"
"[9.782,-0.214,52.700,15.045]","[-1.786]"
"[9.953,24.977,52.732,8.378]","[-1.797]"
"[10.207,40.433,52.740,3.102]","[-1.806]"
"[10.498,47.123,52.730,-0.772]","[-1.810]"
"[10.776,46.018,52.707,-3.232]","[-1.815]"
"[11.002,38.406,52.675,-4.329]","[-1.817]"
"[11.162,26.852,52.643,-4.361]","[-1.819]"
"[11.248,14.240,52.614,-3.688]","[-1.820]"
"[11.254,3.455,52.596,-2.670]","[-1.820]"
"[11.182,-3.252,52.593,-1.626]","[-1.820]"
"[11.066,-6.160,52.600,-0.710]","[-1.821]"
"[10.953,-6.180,52.612,-0.035]","[-1.821]"
"[10.887,-4.223,52.621,0.286]","[-1.822]"
"[10.898,-1.198,52.623,0.189]","[-1.823]"
"[10.965,2.001,52.620,-0.189]","[-1.823]"
"[11.050,4.483,52.613,-0.665]","[-1.824]"
"[11.119,5.357,52.605,-1.054]","[-1.825]"
"[11.143,4.065,52.599,-1.212]","[-1.826]"
"[11.131,1.382,52.594,-1.168]","[-1.826]"
"[11.097,-1.584,52.591,-0.990]","[-1.827]"
"[3.285,-0.143,53.937,-0.145]","[-0.604]"
"[3.285,-0.090,53.936,-0.144]","[-0.604]"
"[3.285,-0.027,53.935,-0.116]","[-0.606]"
"[3.285,0.037,53.934,-0.055]","[-0.607]"
"[3.285,0.102,53.934,0.023]","[-0.608]"
"[3.285,0.166,53.934,0.096]","[-0.609]"
"[3.286,0.232,53.935,0.143]","[-0.609]"
"[3.287,0.299,53.936,0.148]","[-0.610]"
"[3.289,0.361,53.938,0.117]","[-0.612]"
"[3.291,0.412,53.939,0.064]","[-0.612]"
"[3.293,0.446,53.940,0.000]","[-0.613]"
"[3.295,0.460,53.939,-0.063]","[-0.614]"
"[3.296,0.457,53.938,-0.114]","[-0.615]"
"[3.298,0.447,53.936,-0.144]","[-0.617]"
"[3.300,0.438,53.935,-0.143]","[-0.617]"
"[3.302,0.435,53.934,-0.106]","[-0.619]"
"[3.303,0.440,53.934,-0.041]","[-0.619]"
"[3.305,0.453,53.935,0.037]","[-0.620]"
"[3.307,0.473,53.935,0.116]","[-0.620]"
"[3.308,0.500,53.936,0.183]","[-0.621]"
"[3.311,0.534,53.937,0.225]","[-0.623]"
"[3.313,0.576,53.938,0.230]","[-0.624]"
"[3.315,0.625,53.939,0.188]","[-0.625]"
"[3.318,0.681,53.940,0.091]","[-0.625]"
"[3.320,0.738,53.942,-0.039]","[-0.626]"
"[3.323,0.790,53.942,-0.173]","[-0.627]"
"[3.327,0.830,53.941,-0.286]","[-0.628]"
"[3.330,0.852,53.939,-0.354]","[-0.628]"
"[3.334,0.848,53.935,-0.384]","[-0.629]"
"[3.338,0.810,53.932,-0.384]","[-0.630]"
"[-11.798,-1.028,52.325,-0.185]","[1.793]"
"[-11.802,-1.027,52.323,-0.295]","[1.792]"
"[-11.806,-1.010,52.321,-0.344]","[1.791]"
"[-11.810,-0.945,52.319,-0.327]","[1.790]"
"[-11.813,-0.791,52.318,-0.248]","[1.789]"
"[-11.817,-0.509,52.317,-0.107]","[1.788]"
"[-11.820,-0.112,52.316,0.080]","[1.786]"
"[-11.823,0.173,52.316,0.247]","[1.785]"
"[-11.823,0.066,52.317,0.315]","[1.784]"
"[-11.819,-0.714,52.319,0.205]","[1.783]"
"[-11.810,-2.312,52.324,-0.112]","[1.782]"
"[-11.804,-4.328,52.327,-0.470]","[1.781]"
"[-11.811,-6.230,52.328,-0.653]","[1.780]"
"[-11.839,-7.482,52.323,-0.446]","[1.779]"
"[-11.894,-7.414,52.312,0.352]","[1.778]"
"[-11.962,-4.805,52.301,1.891]","[1.777]"
"[-12.022,1.705,52.296,4.303]","[1.776]"
"[-12.058,13.473,52.305,7.723]","[1.775]"
"[-12.047,31.570,52.335,12.190]","[1.774]"
"[-11.958,55.910,52.388,17.364]","[1.773]"
"[-11.756,86.119,52.466,22.809]","[1.771]"
"[-11.408,121.821,52.571,28.089]","[1.761]"
"[-10.884,162.188,52.703,32.780]","[1.699]"
"[-10.173,204.568,52.856,36.498]","[1.585]"
"[-9.267,245.853,53.026,38.871]","[1.502]"
"[-8.160,282.938,53.204,39.527]","[1.308]"
"[-6.857,312.961,53.384,38.213]","[1.191]"
"[-5.412,334.045,53.556,35.160]","[0.985]"
"[-3.889,344.560,53.710,30.719]","[0.768]"
"[-2.354,342.875,53.835,25.241]","[0.661]"
"[24.567,17.159,46.334,-11.031]","[-4.367]"
"[24.647,17.429,46.285,-10.875]","[-4.383]"
"[24.724,16.859,46.237,-10.249]","[-4.385]"
"[24.796,15.578,46.193,-9.243]","[-4.383]"
"[24.859,13.764,46.155,-7.972]","[-4.381]"
"[24.913,11.598,46.124,-6.554]","[-4.376]"
"[24.955,9.260,46.102,-5.101]","[-4.374]"
"[24.987,6.932,46.087,-3.713]","[-4.370]"
"[25.007,4.796,46.079,-2.481]","[-4.367]"
"[25.018,3.036,46.075,-1.500]","[-4.366]"
"[25.020,1.785,46.074,-0.836]","[-4.364]"
"[25.017,0.993,46.074,-0.446]","[-4.364]"
"[25.013,0.559,46.075,-0.260]","[-4.363]"
"[25.010,0.384,46.076,-0.205]","[-4.363]"
"[25.013,0.372,46.075,-0.219]","[-4.362]"
"[25.018,0.444,46.073,-0.258]","[-4.362]"
"[25.025,0.524,46.071,-0.289]","[-4.362]"
"[25.030,0.536,46.068,-0.277]","[-4.361]"
"[25.032,0.427,46.067,-0.196]","[-4.361]"
"[25.032,0.239,46.066,-0.068]","[-4.361]"
"[25.030,0.036,46.066,0.076]","[-4.360]"
"[25.027,-0.116,46.067,0.205]","[-4.360]"
"[25.026,-0.170,46.069,0.294]","[-4.360]"
"[25.026,-0.145,46.071,0.341]","[-4.359]"
"[25.026,-0.073,46.073,0.352]","[-4.359]"
"[25.027,0.009,46.075,0.330]","[-4.358]"
"[25.027,0.075,46.076,0.284]","[-4.357]"
"[25.027,0.128,46.077,0.224]","[-4.357]"
"[25.027,0.177,46.077,0.164]","[-4.356]"
"[25.028,0.232,46.077,0.116]","[-4.356]"
"[-3.512,24.258,53.850,3.690]","[0.226]"
"[-3.319,28.280,53.875,4.371]","[0.228]"
"[-3.124,27.784,53.901,4.616]","[0.231]"
"[-2.966,23.464,53.925,4.473]","[0.233]"
"[-2.874,16.166,53.944,4.003]","[0.235]"
"[-2.843,7.354,53.958,3.323]","[0.237]"
"[-2.862,-1.357,53.967,2.561]","[0.239]"
"[-2.917,-8.348,53.974,1.848]","[0.241]"
"[-2.995,-12.369,53.979,1.289]","[0.243]"
"[-3.083,-13.629,53.982,0.887]","[0.246]"
"[-3.168,-12.707,53.983,0.620]","[0.249]"
"[-3.233,-10.179,53.985,0.464]","[0.250]"
"[-3.270,-6.632,53.985,0.396]","[0.253]"
"[-3.279,-2.705,53.986,0.381]","[0.254]"
"[-3.268,0.954,53.987,0.380]","[0.257]"
"[-3.242,3.696,53.989,0.357]","[0.258]"
"[-3.207,5.045,53.991,0.283]","[0.260]"
"[-3.170,5.211,53.994,0.169]","[0.261]"
"[-3.137,4.578,53.996,0.035]","[0.263]"
"[-3.115,3.527,53.996,-0.098]","[0.265]"
"[-3.108,2.396,53.994,-0.213]","[0.267]"
"[-3.113,1.344,53.992,-0.298]","[0.268]"
"[-3.122,0.481,53.988,-0.343]","[0.270]"
"[-3.129,-0.080,53.986,-0.339]","[0.271]"
"[-3.131,-0.270,53.984,-0.282]","[0.273]"
"[-3.127,-0.190,53.984,-0.190]","[0.275]"
"[-3.122,0.020,53.985,-0.088]","[0.276]"
"[-3.117,0.214,53.985,0.000]","[0.278]"
"[-3.117,0.287,53.985,0.057]","[0.278]"
"[-3.119,0.267,53.985,0.096]","[0.280]"
"[-25.277,-0.756,45.684,-0.154]","[4.034]"
"[-25.282,-0.857,45.690,-0.219]","[4.033]"
"[-25.287,-0.875,45.693,-0.321]","[4.033]"
"[-25.291,-0.797,45.689,-0.486]","[4.032]"
"[-25.294,-0.655,45.681,-0.668]","[4.032]"
"[-25.296,-0.489,45.672,-0.809]","[4.032]"
"[-25.297,-0.339,45.665,-0.848]","[4.031]"
"[-25.298,-0.241,45.662,-0.750]","[4.030]"
"[-25.298,-0.199,45.663,-0.577]","[4.030]"
"[-25.297,-0.212,45.664,-0.414]","[4.029]"
"[-25.298,-0.277,45.666,-0.348]","[4.029]"
"[-25.299,-0.386,45.665,-0.435]","[4.028]"
"[-25.300,-0.505,45.663,-0.613]","[4.027]"
"[-25.303,-0.593,45.659,-0.790]","[4.027]"
"[-25.306,-0.607,45.654,-0.875]","[4.026]"
"[-25.310,-0.519,45.648,-0.799]","[4.026]"
"[-25.314,-0.346,45.643,-0.581]","[4.025]"
"[-25.316,-0.119,45.639,-0.262]","[4.025]"
"[-25.317,0.134,45.638,0.116]","[4.024]"
"[-25.315,0.381,45.640,0.511]","[4.023]"
"[-25.311,0.587,45.644,0.879]","[4.023]"
"[-25.307,0.717,45.651,1.176]","[4.022]"
"[-25.302,0.732,45.658,1.357]","[4.022]"
"[-25.298,0.612,45.665,1.390]","[4.021]"
"[-25.295,0.393,45.671,1.289]","[4.021]"
"[-25.293,0.125,45.677,1.079]","[4.021]"
"[-25.294,-0.143,45.681,0.786]","[4.020]"
"[-25.296,-0.365,45.684,0.438]","[4.020]"
"[-25.299,-0.522,45.686,0.076]","[4.020]"
"[-25.303,-0.601,45.685,-0.254]","[4.019]"
"[-12.440,-11.571,52.051,-2.127]","[1.933]"
"[-12.525,-11.649,52.037,-1.412]","[1.932]"
"[-12.601,-9.827,52.029,-0.380]","[1.928]"
"[-12.650,-6.911,52.030,0.643]","[1.926]"
"[-12.662,-3.649,52.041,1.385]","[1.923]"
"[-12.645,-0.557,52.058,1.807]","[1.920]"
"[-12.614,1.907,52.075,1.926]","[1.918]"
"[-12.580,3.286,52.089,1.759]","[1.916]"
"[-12.556,3.288,52.095,1.345]","[1.914]"
"[-12.543,2.293,52.094,0.806]","[1.912]"
"[-12.540,0.846,52.091,0.283]","[1.911]"
"[-12.545,-0.509,52.086,-0.080]","[1.908]"
"[-12.556,-1.341,52.084,-0.185]","[1.906]"
"[-12.572,-1.684,52.084,-0.097]","[1.904]"
"[-12.586,-1.684,52.085,0.073]","[1.902]"
"[-12.597,-1.491,52.087,0.214]","[1.901]"
"[-12.599,-1.238,52.089,0.244]","[1.900]"
"[-12.597,-1.000,52.091,0.180]","[1.898]"
"[-12.594,-0.838,52.093,0.067]","[1.897]"
"[-12.592,-0.812,52.093,-0.054]","[1.895]"
"[-12.596,-0.956,52.092,-0.147]","[1.893]"
"[-12.604,-1.193,52.089,-0.220]","[1.892]"
"[-12.613,-1.418,52.087,-0.293]","[1.890]"
"[-12.623,-1.527,52.085,-0.384]","[1.889]"
"[-12.630,-1.446,52.084,-0.501]","[1.887]"
"[-12.635,-1.226,52.084,-0.619]","[1.886]"
"[-12.639,-0.949,52.084,-0.702]","[1.885]"
"[-12.641,-0.696,52.081,-0.714]","[1.884]"
"[-12.642,-0.531,52.076,-0.631]","[1.883]"
"[-12.643,-0.440,52.069,-0.466]","[1.882]"
"[-12.515,-0.264,52.150,-0.428]","[1.849]"
"[-12.517,-0.312,52.148,-0.321]","[1.848]"
"[-12.518,-0.351,52.147,-0.231]","[1.848]"
"[-12.519,-0.380,52.147,-0.158]","[1.848]"
"[-12.521,-0.402,52.147,-0.104]","[1.848]"
"[-12.523,-0.420,52.147,-0.071]","[1.848]"
"[-12.524,-0.436,52.147,-0.059]","[1.848]"
"[-12.526,-0.449,52.146,-0.062]","[1.848]"
"[-12.528,-0.459,52.146,-0.071]","[1.847]"
"[-12.530,-0.464,52.146,-0.080]","[1.847]"
"[-12.532,-0.463,52.146,-0.083]","[1.847]"
"[-12.534,-0.455,52.145,-0.082]","[1.847]"
"[-12.536,-0.441,52.144,-0.080]","[1.847]"
"[-12.537,-0.420,52.144,-0.080]","[1.847]"
"[-12.539,-0.392,52.144,-0.086]","[1.847]"
"[-12.541,-0.362,52.144,-0.096]","[1.847]"
"[-12.542,-0.334,52.144,-0.110]","[1.846]"
"[-12.543,-0.312,52.143,-0.125]","[1.846]"
"[-12.544,-0.301,52.143,-0.141]","[1.846]"
"[-12.545,-0.290,52.142,-0.156]","[1.846]"
"[-12.546,-0.271,52.141,-0.172]","[1.846]"
"[-12.547,-0.232,52.140,-0.188]","[1.846]"
"[-12.549,-0.170,52.139,-0.203]","[1.846]"
"[-12.550,-0.102,52.139,-0.222]","[1.846]"
"[-12.551,-0.055,52.138,-0.248]","[1.846]"
"[-12.551,-0.054,52.137,-0.286]","[1.845]"
"[-12.550,-0.094,52.136,-0.322]","[1.845]"
"[-12.549,-0.057,52.135,-0.283]","[1.845]"
"[-12.548,0.202,52.133,-0.078]","[1.845]"
"[-12.549,0.830,52.131,0.384]","[1.845]"
"[-26.743,-0.438,44.443,2.000]","[4.380]"
"[-26.746,-0.508,44.460,2.311]","[4.379]"
"[-26.759,-0.904,44.482,2.274]","[4.378]"
"[-26.776,-1.379,44.502,1.982]","[4.377]"
"[-26.791,-1.688,44.515,1.527]","[4.376]"
"[-26.798,-1.653,44.516,0.999]","[4.375]"
