state,input
"[-31.446,2.453,40.303,2.629]","[4.985]"
"[-31.441,2.754,40.309,3.013]","[4.985]"
"[-31.435,3.043,40.315,3.239]","[4.985]"
"[-31.401,-1.312,40.350,-1.391]","[4.985]"
"[-31.404,-1.203,40.347,-1.261]","[4.985]"
"[-31.406,-1.066,40.345,-1.126]","[4.985]"
"[-31.408,-0.921,40.343,-0.957]","[4.985]"
"[-31.409,-0.756,40.341,-0.793]","[4.985]"
"[-31.411,-0.595,40.340,-0.608]","[4.985]"
"[-31.412,-0.422,40.339,-0.436]","[4.985]"
"[-31.412,-0.262,40.338,-0.254]","[4.985]"
"[-31.413,-0.099,40.338,-0.092]","[4.985]"
"[-31.413,0.044,40.338,0.069]","[4.985]"
"[-31.412,0.183,40.338,0.206]","[4.985]"
"[-31.412,0.298,40.339,0.335]","[4.985]"
"[-31.411,0.401,40.340,0.437]","[4.985]"
"[-31.410,0.481,40.341,0.525]","[4.985]"
"[-31.409,0.545,40.342,0.587]","[4.985]"
"[-31.408,0.588,40.343,0.633]","[4.985]"
"[-31.406,0.612,40.345,0.655]","[4.985]"
"[-31.405,0.618,40.346,0.660]","[4.985]"
"[-31.404,0.606,40.347,0.647]","[4.985]"
"[-31.403,0.582,40.349,0.617]","[4.985]"
"[-31.402,0.539,40.350,0.574]","[4.985]"
"[-31.400,0.492,40.351,0.517]","[4.985]"
"[-31.399,0.427,40.352,0.453]","[4.985]"
"[-31.399,0.365,40.353,0.379]","[4.985]"
"[-31.398,0.288,40.354,0.304]","[4.985]"
"[-31.397,0.219,40.354,0.223]","[4.985]"
"[-31.397,0.138,40.355,0.146]","[4.985]"
"[-31.397,0.072,40.355,0.066]","[4.985]"
"[-31.397,-0.005,40.355,-0.006]","[4.985]"
"[-31.397,-0.062,40.355,-0.077]","[4.985]"
"[-31.397,-0.129,40.355,-0.136]","[4.985]"
"[-31.397,-0.172,40.355,-0.193]","[4.985]"
"[-31.397,-0.224,40.354,-0.236]","[4.985]"
"[-31.398,-0.251,40.354,-0.275]","[4.985]"
"[-31.398,-0.286,40.353,-0.301]","[4.985]"
"[-31.399,-0.296,40.353,-0.320]","[4.985]"
"[-31.399,-0.314,40.352,-0.328]","[4.985]"
"[-31.400,-0.307,40.351,-0.330]","[4.985]"
"[-31.400,-0.309,40.351,-0.322]","[4.985]"
"[-31.401,-0.289,40.350,-0.308]","[4.985]"
"[-14.440,0.555,52.420,0.145]","[1.875]"
"[-14.439,0.557,52.421,0.236]","[1.875]"
"[-14.438,0.608,52.421,0.169]","[1.875]"
"[-14.437,0.584,52.422,0.236]","[1.875]"
"[-14.436,0.601,52.422,0.177]","[1.875]"
"[-14.435,0.558,52.422,0.213]","[1.875]"
"[-14.434,0.543,52.423,0.171]","[1.875]"
"[-14.432,0.488,52.423,0.174]","[1.875]"
"[-14.432,0.446,52.423,0.154]","[1.875]"
"[-14.431,0.388,52.423,0.123]","[1.875]"
"[-14.430,0.325,52.424,0.128]","[1.875]"
"[-14.430,0.269,52.424,0.068]","[1.875]"
"[-14.429,0.193,52.424,0.096]","[1.875]"
"[-14.429,0.147,52.424,0.013]","[1.875]"
"[-14.429,0.064,52.424,0.063]","[1.875]"
"[-14.429,0.031,52.424,-0.034]","[1.875]"
"[-14.429,-0.051,52.424,0.030]","[1.875]"
"[-14.429,-0.068,52.424,-0.072]","[1.875]"
"[-14.429,-0.143,52.424,0.001]","[1.875]"
"[-14.430,-0.145,52.424,-0.097]","[1.875]"
"[-14.430,-0.206,52.424,-0.023]","[1.875]"
"[-14.431,-0.195,52.424,-0.109]","[1.875]"
"[-14.431,-0.240,52.423,-0.041]","[1.875]"
"[-14.432,-0.218,52.423,-0.108]","[1.875]"
"[-14.432,-0.244,52.423,-0.052]","[1.875]"
"[-14.433,-0.216,52.423,-0.096]","[1.875]"
"[-14.433,-0.223,52.423,-0.057]","[1.875]"
"[-14.434,-0.192,52.422,-0.076]","[1.875]"
"[-14.434,-0.183,52.422,-0.055]","[1.875]"
"[-14.434,-0.151,52.422,-0.050]","[1.875]"
"[-14.435,-0.128,52.422,-0.048]","[1.875]"
"[-14.435,-0.101,52.422,-0.022]","[1.875]"
"[-14.435,-0.067,52.422,-0.037]","[1.875]"
"[-14.435,-0.045,52.422,0.006]","[1.875]"
"[-14.436,-0.006,52.422,-0.022]","[1.875]"
"[-14.436,0.009,52.422,0.029]","[1.875]"
"[-14.436,0.049,52.422,-0.007]","[1.875]"
"[-14.436,0.058,52.422,0.047]","[1.875]"
"[-14.435,0.095,52.422,0.009]","[1.875]"
"[-14.435,0.098,52.422,0.059]","[1.875]"
"[-25.847,-0.425,45.891,-0.307]","[3.808]"
"[-25.848,-0.418,45.891,-0.306]","[3.808]"
"[-25.849,-0.407,45.890,-0.293]","[3.808]"
"[-25.849,-0.383,45.889,-0.278]","[3.808]"
"[-25.850,-0.355,45.889,-0.255]","[3.808]"
"[-25.851,-0.317,45.888,-0.229]","[3.808]"
"[-25.851,-0.278,45.888,-0.198]","[3.808]"
"[-25.852,-0.231,45.887,-0.166]","[3.808]"
"[-25.852,-0.186,45.887,-0.130]","[3.808]"
"[-25.852,-0.137,45.887,-0.097]","[3.808]"
"[-25.853,-0.092,45.887,-0.061]","[3.808]"
"[-25.853,-0.044,45.887,-0.029]","[3.808]"
"[-25.853,-0.003,45.887,0.004]","[3.808]"
"[-25.853,0.039,45.887,0.031]","[3.808]"
"[-25.853,0.073,45.887,0.059]","[3.808]"
"[-25.852,0.106,45.887,0.080]","[3.808]"
"[-25.852,0.129,45.887,0.100]","[3.808]"
"[-25.852,0.153,45.887,0.113]","[3.808]"
"[-25.852,0.165,45.888,0.126]","[3.808]"
"[-25.851,0.178,45.888,0.130]","[3.808]"
"[-25.851,0.179,45.888,0.136]","[3.808]"
"[-25.850,0.182,45.889,0.133]","[3.808]"
"[-25.850,0.173,45.889,0.131]","[3.808]"
"[-25.850,0.168,45.889,0.122]","[3.808]"
"[-25.849,0.151,45.889,0.115]","[3.808]"
"[-25.849,0.140,45.889,0.101]","[3.808]"
"[-25.849,0.118,45.890,0.090]","[3.808]"
"[-25.849,0.102,45.890,0.073]","[3.808]"
"[-25.848,0.077,45.890,0.060]","[3.808]"
"[-25.848,0.060,45.890,0.042]","[3.808]"
"[-25.848,0.034,45.890,0.028]","[3.808]"
"[-25.848,0.018,45.890,0.011]","[3.808]"
"[-25.848,-0.007,45.890,-0.002]","[3.808]"
"[-25.848,-0.021,45.890,-0.016]","[3.808]"
"[-25.848,-0.042,45.890,-0.028]","[3.808]"
"[-25.848,-0.052,45.890,-0.039]","[3.808]"
"[-25.848,-0.068,45.890,-0.047]","[3.808]"
"[-25.848,-0.075,45.890,-0.054]","[3.808]"
"[-25.849,-0.085,45.890,-0.060]","[3.808]"
"[-25.849,-0.087,45.890,-0.063]","[3.808]"
"[-18.056,-7.717,50.870,-3.368]","[2.444]"
"[-18.070,-6.813,50.864,-3.050]","[2.444]"
"[-18.083,-5.872,50.858,-2.537]","[2.444]"
"[-18.094,-4.793,50.853,-2.155]","[2.444]"
"[-18.102,-3.752,50.850,-1.589]","[2.444]"
"[-18.109,-2.620,50.847,-1.186]","[2.444]"
"[-18.113,-1.588,50.845,-0.626]","[2.444]"
"[-18.115,-0.514,50.844,-0.244]","[2.444]"
"[-18.115,0.417,50.844,0.259]","[2.444]"
"[-18.114,1.344,50.845,0.590]","[2.444]"
"[-18.110,2.104,50.846,0.996]","[2.444]"
"[-18.105,2.819,50.849,1.253]","[2.444]"
"[-18.099,3.364,50.851,1.538]","[2.444]"
"[-18.092,3.832,50.855,1.710]","[2.444]"
"[-18.084,4.143,50.858,1.862]","[2.444]"
"[-18.076,4.355,50.862,1.948]","[2.444]"
"[-18.067,4.438,50.866,1.970]","[2.444]"
"[-18.058,4.410,50.870,1.977]","[2.444]"
"[-18.049,4.290,50.874,1.883]","[2.444]"
"[-18.041,4.057,50.877,1.823]","[2.444]"
"[-18.033,3.774,50.881,1.638]","[2.444]"
"[-18.026,3.385,50.884,1.528]","[2.444]"
"[-18.020,2.990,50.887,1.278]","[2.444]"
"[-18.014,2.501,50.889,1.137]","[2.444]"
"[-18.010,2.046,50.891,0.853]","[2.444]"
"[-18.006,1.515,50.893,0.700]","[2.444]"
"[-18.004,1.051,50.894,0.412]","[2.444]"
"[-18.002,0.532,50.894,0.262]","[2.444]"
"[-18.002,0.102,50.895,-0.004]","[2.444]"
"[-18.002,-0.360,50.895,-0.136]","[2.444]"
"[-18.003,-0.721,50.894,-0.361]","[2.444]"
"[-18.005,-1.092,50.893,-0.465]","[2.444]"
"[-18.007,-1.360,50.892,-0.633]","[2.444]"
"[-18.010,-1.620,50.891,-0.705]","[2.444]"
"[-18.014,-1.784,50.889,-0.809]","[2.444]"
"[-18.017,-1.924,50.887,-0.846]","[2.444]"
"[-18.021,-1.984,50.886,-0.886]","[2.444]"
"[-18.026,-2.009,50.884,-0.890]","[2.444]"
"[-18.029,-1.973,50.882,-0.870]","[2.444]"
"[-18.033,-1.897,50.880,-0.845]","[2.444]"
"[-19.827,-0.361,49.951,-0.170]","[2.740]"
"[-19.828,-0.509,49.951,-0.274]","[2.740]"
"[-19.829,-0.662,49.950,-0.319]","[2.740]"
"[-19.830,-0.758,49.949,-0.395]","[2.740]"
"[-19.832,-0.858,49.948,-0.418]","[2.740]"
"[-19.834,-0.902,49.947,-0.462]","[2.740]"
"[-19.836,-0.946,49.947,-0.464]","[2.740]"
"[-19.838,-0.942,49.946,-0.476]","[2.740]"
"[-19.839,-0.933,49.945,-0.462]","[2.740]"
"[-19.841,-0.889,49.944,-0.443]","[2.740]"
"[-19.843,-0.836,49.943,-0.417]","[2.740]"
"[-19.845,-0.761,49.942,-0.372]","[2.740]"
"[-19.846,-0.673,49.941,-0.341]","[2.740]"
"[-19.847,-0.581,49.941,-0.276]","[2.740]"
"[-19.848,-0.471,49.940,-0.244]","[2.740]"
"[-19.849,-0.373,49.940,-0.166]","[2.740]"
"[-19.850,-0.252,49.939,-0.139]","[2.740]"
"[-19.850,-0.159,49.939,-0.054]","[2.740]"
"[-19.851,-0.040,49.939,-0.036]","[2.740]"
"[-19.851,0.040,49.939,0.048]","[2.740]"
"[-19.851,0.148,49.939,0.055]","[2.740]"
"[-19.850,0.207,49.939,0.133]","[2.740]"
"[-19.850,0.298,49.940,0.129]","[2.740]"
"[-19.849,0.333,49.940,0.195]","[2.740]"
"[-19.848,0.400,49.940,0.180]","[2.740]"
"[-19.848,0.411,49.941,0.232]","[2.740]"
"[-19.847,0.454,49.941,0.207]","[2.740]"
"[-19.846,0.441,49.941,0.244]","[2.740]"
"[-19.845,0.460,49.942,0.212]","[2.740]"
"[-19.844,0.427,49.942,0.234]","[2.740]"
"[-19.843,0.425,49.943,0.197]","[2.740]"
"[-19.842,0.377,49.943,0.205]","[2.740]"
"[-19.842,0.357,49.944,0.166]","[2.740]"
"[-19.841,0.300,49.944,0.162]","[2.740]"
"[-19.841,0.268,49.944,0.125]","[2.740]"
"[-19.840,0.208,49.944,0.112]","[2.740]"
"[-19.840,0.169,49.945,0.078]","[2.740]"
"[-19.840,0.110,49.945,0.060]","[2.740]"
"[-19.839,0.070,49.945,0.032]","[2.740]"
"[-19.839,0.017,49.945,0.011]","[2.740]"
"[-14.312,43.837,52.491,20.106]","[1.571]"
"[-14.203,65.982,52.539,28.373]","[1.495]"
"[-14.045,91.417,52.604,36.367]","[1.419]"
"[-13.835,118.658,52.685,45.060]","[1.343]"
"[-13.569,147.478,52.784,53.170]","[1.267]"
"[-13.245,176.727,52.898,60.816]","[1.191]"
"[-12.863,205.963,53.026,67.667]","[1.115]"
"[-12.422,234.436,53.167,73.004]","[1.039]"
"[-11.926,261.514,53.318,77.516]","[0.963]"
"[-11.378,286.856,53.475,79.733]","[0.887]"
"[-10.782,309.705,53.636,81.319]","[0.811]"
"[-10.142,330.101,53.798,80.184]","[0.735]"
"[-9.465,347.253,53.957,78.805]","[0.659]"
"[-8.756,361.518,54.111,74.653]","[0.583]"
"[-8.022,372.174,54.256,70.750]","[0.508]"
"[-7.270,379.802,54.391,64.355]","[0.432]"
"[-6.510,380.808,54.512,56.860]","[0.432]"
"[-5.757,372.324,54.618,48.661]","[0.432]"
"[-5.029,355.305,54.706,40.111]","[0.432]"
"[-4.343,330.847,54.778,32.253]","[0.432]"
"[-3.712,300.137,54.835,24.784]","[0.432]"
"[-3.148,264.397,54.878,18.650]","[0.432]"
"[-2.658,224.883,54.910,13.272]","[0.432]"
"[-2.251,182.835,54.933,9.264]","[0.432]"
"[-1.929,139.443,54.948,5.968]","[0.432]"
"[-1.693,95.856,54.957,3.653]","[0.432]"
"[-1.544,53.101,54.962,1.779]","[0.432]"
"[-1.479,12.151,54.965,0.324]","[0.432]"
"[-1.493,-26.193,54.964,-0.971]","[0.432]"
"[-1.581,-61.186,54.961,-2.345]","[0.432]"
"[-1.734,-92.287,54.955,-3.690]","[0.432]"
"[-1.946,-119.004,54.946,-5.406]","[0.432]"
"[-2.206,-141.074,54.933,-7.023]","[0.432]"
"[-2.505,-158.257,54.917,-9.059]","[0.432]"
"[-2.834,-170.561,54.897,-10.768]","[0.432]"
"[-3.183,-177.983,54.874,-12.758]","[0.432]"
"[-3.542,-180.773,54.847,-14.143]","[0.432]"
"[-3.902,-179.122,54.817,-15.587]","[0.432]"
"[-4.254,-173.476,54.785,-16.218]","[0.432]"
"[-4.592,-164.173,54.753,-16.700]","[0.432]"
"[4.554,0.122,54.721,-0.201]","[-0.895]"
"[4.554,0.159,54.721,0.280]","[-0.895]"
"[4.554,0.113,54.721,-0.408]","[-0.895]"
"[4.555,0.194,54.721,0.461]","[-0.895]"
"[4.555,0.097,54.721,-0.562]","[-0.895]"
"[4.555,0.212,54.721,0.580]","[-0.895]"
"[4.555,0.078,54.721,-0.642]","[-0.895]"
"[4.555,0.212,54.721,0.621]","[-0.895]"
"[4.556,0.059,54.721,-0.639]","[-0.895]"
"[4.556,0.196,54.721,0.580]","[-0.895]"
"[4.556,0.045,54.721,-0.555]","[-0.895]"
"[4.556,0.165,54.721,0.463]","[-0.895]"
"[4.556,0.036,54.721,-0.400]","[-0.895]"
"[4.556,0.125,54.721,0.285]","[-0.895]"
"[4.556,0.033,54.721,-0.196]","[-0.895]"
"[4.556,0.078,54.721,0.071]","[-0.895]"
"[4.556,0.035,54.721,0.031]","[-0.895]"
"[4.556,0.031,54.721,-0.152]","[-0.895]"
"[4.556,0.042,54.721,0.251]","[-0.895]"
"[4.556,-0.011,54.721,-0.354]","[-0.895]"
"[4.556,0.051,54.721,0.436]","[-0.895]"
"[4.556,-0.045,54.721,-0.510]","[-0.895]"
"[4.556,0.059,54.721,0.562]","[-0.895]"
"[4.556,-0.067,54.721,-0.598]","[-0.895]"
"[4.556,0.065,54.721,0.614]","[-0.895]"
"[4.556,-0.075,54.721,-0.610]","[-0.895]"
"[4.556,0.067,54.721,0.585]","[-0.895]"
"[4.556,-0.070,54.721,-0.542]","[-0.895]"
"[4.555,0.064,54.721,0.480]","[-0.895]"
"[4.555,-0.052,54.721,-0.405]","[-0.895]"
"[4.555,0.056,54.721,0.313]","[-0.895]"
"[4.555,-0.024,54.721,-0.217]","[-0.895]"
"[4.555,0.044,54.721,0.107]","[-0.895]"
"[4.555,0.011,54.721,-0.003]","[-0.895]"
"[4.555,0.030,54.721,-0.113]","[-0.895]"
"[4.555,0.047,54.721,0.210]","[-0.895]"
"[4.555,0.016,54.721,-0.317]","[-0.895]"
"[4.555,0.081,54.721,0.394]","[-0.895]"
"[4.555,0.004,54.721,-0.478]","[-0.895]"
"[4.553,-2.134,54.722,1.822]","[-0.840]"
"[-3.821,-303.060,54.829,-27.351]","[0.530]"
"[-4.425,-300.959,54.770,-31.693]","[0.610]"
"[-5.025,-298.449,54.703,-35.568]","[0.690]"
"[-5.619,-295.413,54.627,-39.924]","[0.770]"
"[-6.206,-292.198,54.544,-43.267]","[0.850]"
"[-6.787,-288.552,54.453,-47.545]","[0.930]"
"[-7.361,-284.967,54.355,-50.429]","[1.010]"
"[-7.927,-281.043,54.250,-54.552]","[1.089]"
"[-8.485,-277.394,54.139,-57.111]","[1.169]"
"[-9.036,-273.499,54.020,-61.024]","[1.249]"
"[-9.580,-270.038,53.896,-63.428]","[1.329]"
"[-10.117,-266.432,53.765,-67.102]","[1.409]"
"[-10.646,-263.340,53.629,-69.525]","[1.489]"
"[-11.170,-260.214,53.486,-72.962]","[1.569]"
"[-11.688,-257.596,53.338,-75.554]","[1.649]"
"[-12.201,-255.066,53.183,-78.785]","[1.729]"
"[-12.709,-252.957,53.023,-81.654]","[1.809]"
"[-13.213,-251.057,52.856,-84.733]","[1.888]"
"[-13.713,-249.430,52.684,-87.933]","[1.968]"
"[-14.211,-248.121,52.505,-90.930]","[2.048]"
"[-14.706,-246.898,52.319,-94.460]","[2.128]"
"[-15.199,-246.078,52.127,-97.449]","[2.208]"
"[-15.691,-245.153,51.929,-101.261]","[2.288]"
"[-16.180,-244.674,51.723,-104.304]","[2.368]"
"[-16.669,-243.922,51.511,-108.316]","[2.448]"
"[-17.157,-243.613,51.291,-111.458]","[2.528]"
"[-17.643,-242.905,51.064,-115.570]","[2.608]"
"[-18.129,-242.589,50.829,-118.828]","[2.687]"
"[-18.613,-241.805,50.587,-122.934]","[2.767]"
"[-19.096,-241.322,50.338,-126.297]","[2.847]"
"[-19.578,-240.362,50.081,-130.299]","[2.927]"
"[-20.058,-239.581,49.818,-133.730]","[3.007]"
"[-20.536,-238.365,49.546,-137.548]","[3.087]"
"[-21.012,-237.195,49.268,-140.992]","[3.167]"
"[-21.485,-235.674,48.982,-144.566]","[3.247]"
"[-21.954,-234.069,48.689,-147.959]","[3.327]"
"[-22.421,-232.220,48.390,-151.255]","[3.407]"
"[-22.883,-230.174,48.085,-154.534]","[3.487]"
"[-23.341,-228.002,47.772,-157.539]","[3.566]"
"[-23.795,-225.548,47.454,-160.654]","[3.646]"
"[-14.250,19.711,52.481,6.567]","[1.899]"
"[-14.216,14.078,52.492,4.603]","[1.899]"
"[-14.194,8.458,52.499,2.690]","[1.899]"
"[-14.183,3.058,52.503,0.977]","[1.899]"
"[-14.181,-1.990,52.503,-0.872]","[1.899]"
"[-14.190,-6.702,52.500,-2.217]","[1.899]"
"[-14.208,-10.794,52.494,-3.866]","[1.899]"
"[-14.233,-14.491,52.485,-4.777]","[1.899]"
"[-14.265,-17.386,52.474,-6.116]","[1.899]"
"[-14.302,-19.877,52.461,-6.574]","[1.899]"
"[-14.344,-21.479,52.447,-7.527]","[1.899]"
"[-14.388,-22.709,52.432,-7.553]","[1.899]"
"[-14.434,-23.056,52.416,-8.080]","[1.899]"
"[-14.480,-23.092,52.401,-7.731]","[1.899]"
"[-14.526,-22.331,52.385,-7.832]","[1.899]"
"[-14.569,-21.335,52.370,-7.193]","[1.899]"
"[-14.610,-19.694,52.356,-6.903]","[1.899]"
"[-14.648,-17.899,52.343,-6.076]","[1.899]"
"[-14.682,-15.652,52.331,-5.465]","[1.899]"
"[-14.711,-13.329,52.321,-4.558]","[1.899]"
"[-14.735,-10.769,52.313,-3.714]","[1.899]"
"[-14.754,-8.196,52.306,-2.830]","[1.899]"
"[-14.768,-5.599,52.302,-1.855]","[1.899]"
"[-14.776,-3.040,52.299,-1.081]","[1.899]"
"[-14.780,-0.647,52.298,-0.078]","[1.899]"
"[-14.779,1.672,52.298,0.524]","[1.899]"
"[-14.774,3.673,52.300,1.461]","[1.899]"
"[-14.765,5.580,52.303,1.855]","[1.899]"
"[-14.752,7.062,52.308,2.652]","[1.899]"
"[-14.737,8.443,52.313,2.830]","[1.899]"
"[-14.719,9.346,52.319,3.432]","[1.899]"
"[-14.700,10.150,52.326,3.410]","[1.899]"
"[-14.679,10.473,52.333,3.787]","[1.899]"
"[-14.658,10.706,52.341,3.601]","[1.899]"
"[-14.637,10.504,52.348,3.747]","[1.899]"
"[-14.616,10.221,52.355,3.444]","[1.899]"
"[-14.596,9.587,52.362,3.372]","[1.899]"
"[-14.578,8.883,52.368,3.005]","[1.899]"
"[-14.561,7.938,52.374,2.744]","[1.899]"
"[-14.546,6.932,52.379,2.363]","[1.899]"
"[-27.151,0.867,44.781,0.700]","[4.061]"
"[-27.149,0.890,44.782,0.704]","[4.061]"
"[-27.147,0.869,44.783,0.698]","[4.061]"
"[-27.145,0.848,44.785,0.668]","[4.061]"
"[-27.144,0.788,44.786,0.630]","[4.061]"
"[-27.142,0.731,44.787,0.573]","[4.061]"
"[-27.141,0.642,44.788,0.511]","[4.061]"
"[-27.139,0.561,44.789,0.438]","[4.061]"
"[-27.138,0.456,44.790,0.361]","[4.061]"
"[-27.137,0.362,44.791,0.280]","[4.061]"
"[-27.137,0.252,44.791,0.197]","[4.061]"
"[-27.136,0.156,44.792,0.119]","[4.061]"
"[-27.136,0.053,44.792,0.038]","[4.061]"
"[-27.136,-0.035,44.792,-0.031]","[4.061]"
"[-27.136,-0.122,44.792,-0.102]","[4.061]"
"[-27.137,-0.196,44.791,-0.156]","[4.061]"
"[-27.137,-0.262,44.791,-0.214]","[4.061]"
"[-27.138,-0.316,44.791,-0.248]","[4.061]"
"[-27.138,-0.358,44.790,-0.289]","[4.061]"
"[-27.139,-0.389,44.790,-0.304]","[4.061]"
"[-27.140,-0.406,44.789,-0.328]","[4.061]"
"[-27.141,-0.417,44.788,-0.323]","[4.061]"
"[-27.141,-0.410,44.788,-0.330]","[4.061]"
"[-27.142,-0.402,44.787,-0.309]","[4.061]"
"[-27.143,-0.375,44.786,-0.303]","[4.061]"
"[-27.144,-0.352,44.786,-0.268]","[4.061]"
"[-27.144,-0.311,44.785,-0.251]","[4.061]"
"[-27.145,-0.278,44.785,-0.207]","[4.061]"
"[-27.145,-0.227,44.785,-0.185]","[4.061]"
"[-27.146,-0.190,44.784,-0.136]","[4.061]"
"[-27.146,-0.135,44.784,-0.112]","[4.061]"
"[-27.146,-0.098,44.784,-0.063]","[4.061]"
"[-27.146,-0.045,44.784,-0.040]","[4.061]"
"[-27.146,-0.012,44.784,0.005]","[4.061]"
"[-27.146,0.036,44.784,0.024]","[4.061]"
"[-27.146,0.062,44.784,0.063]","[4.061]"
"[-27.146,0.101,44.784,0.075]","[4.061]"
"[-27.146,0.117,44.784,0.106]","[4.061]"
"[-27.145,0.147,44.784,0.110]","[4.061]"
"[-27.145,0.152,44.785,0.133]","[4.061]"
"[-15.465,1.470,52.022,0.554]","[2.038]"
"[-15.462,1.102,52.023,0.380]","[2.038]"
"[-15.460,0.708,52.023,0.273]","[2.038]"
"[-15.459,0.355,52.024,0.105]","[2.038]"
"[-15.459,-0.009,52.024,0.008]","[2.038]"
"[-15.459,-0.317,52.024,-0.141]","[2.038]"
"[-15.460,-0.623,52.023,-0.221]","[2.038]"
"[-15.462,-0.865,52.023,-0.337]","[2.038]"
"[-15.464,-1.092,52.022,-0.397]","[2.038]"
"[-15.466,-1.255,52.021,-0.474]","[2.038]"
"[-15.469,-1.394,52.020,-0.513]","[2.038]"
"[-15.472,-1.476,52.019,-0.548]","[2.038]"
"[-15.475,-1.525,52.018,-0.566]","[2.038]"
"[-15.478,-1.530,52.017,-0.560]","[2.038]"
"[-15.481,-1.497,52.015,-0.560]","[2.038]"
"[-15.484,-1.436,52.014,-0.518]","[2.038]"
"[-15.487,-1.336,52.013,-0.504]","[2.038]"
"[-15.490,-1.223,52.012,-0.433]","[2.038]"
"[-15.492,-1.074,52.012,-0.410]","[2.038]"
"[-15.494,-0.928,52.011,-0.320]","[2.038]"
"[-15.496,-0.748,52.010,-0.292]","[2.038]"
"[-15.497,-0.588,52.010,-0.192]","[2.038]"
"[-15.498,-0.399,52.009,-0.163]","[2.038]"
"[-15.499,-0.240,52.009,-0.063]","[2.038]"
"[-15.499,-0.059,52.009,-0.036]","[2.038]"
"[-15.499,0.083,52.009,0.054]","[2.038]"
"[-15.499,0.240,52.009,0.077]","[2.038]"
"[-15.499,0.356,52.009,0.152]","[2.038]"
"[-15.498,0.479,52.010,0.168]","[2.038]"
"[-15.497,0.561,52.010,0.223]","[2.038]"
"[-15.496,0.643,52.010,0.232]","[2.038]"
"[-15.494,0.688,52.011,0.265]","[2.038]"
"[-15.493,0.729,52.011,0.267]","[2.038]"
"[-15.492,0.738,52.012,0.278]","[2.038]"
"[-15.490,0.739,52.012,0.274]","[2.038]"
"[-15.489,0.717,52.013,0.265]","[2.038]"
"[-15.487,0.683,52.013,0.256]","[2.038]"
"[-15.486,0.636,52.014,0.232]","[2.038]"
"[-15.485,0.576,52.014,0.218]","[2.038]"
"[-15.484,0.511,52.015,0.183]","[2.038]"
"[-31.402,-0.011,40.349,-0.014]","[4.985]"
"[-31.402,-0.014,40.349,-0.008]","[4.985]"
"[-31.402,-0.003,40.350,-0.005]","[4.985]"
"[-31.402,-0.007,40.350,-0.002]","[4.985]"
"[-31.402,0.001,40.350,-0.000]","[4.985]"
"[-31.402,-0.004,40.350,0.001]","[4.985]"
"[-31.402,0.003,40.350,0.002]","[4.985]"
"[-31.402,-0.003,40.350,0.001]","[4.985]"
"[-31.402,0.002,40.350,0.001]","[4.985]"
"[-31.401,-0.005,40.350,-0.001]","[4.985]"
"[-31.401,-0.001,40.350,-0.003]","[4.985]"
"[-31.401,-0.009,40.350,-0.006]","[4.985]"
"[-31.401,-0.006,40.350,-0.008]","[4.985]"
"[-31.401,-0.014,40.350,-0.012]","[4.985]"
"[-31.401,-0.012,40.350,-0.013]","[4.985]"
"[-31.401,-0.020,40.350,-0.018]","[4.985]"
"[-31.401,-0.018,40.350,-0.020]","[4.985]"
"[-31.401,-0.026,40.350,-0.024]","[4.985]"
"[-31.401,-0.024,40.350,-0.025]","[4.985]"
"[-31.401,-0.030,40.350,-0.030]","[4.985]"
"[-31.401,-0.028,40.350,-0.030]","[4.985]"
"[-31.401,-0.034,40.350,-0.034]","[4.985]"
"[-31.401,-0.032,40.350,-0.033]","[4.985]"
"[-31.401,-0.037,40.350,-0.037]","[4.985]"
"[-31.401,-0.034,40.350,-0.035]","[4.985]"
"[-31.401,-0.038,40.350,-0.038]","[4.985]"
"[-31.401,-0.035,40.350,-0.036]","[4.985]"
"[-31.401,-0.038,40.350,-0.038]","[4.985]"
"[-31.401,-0.034,40.350,-0.035]","[4.985]"
"[-31.401,-0.037,40.350,-0.037]","[4.985]"
"[-31.401,-0.033,40.350,-0.034]","[4.985]"
"[-31.401,-0.035,40.350,-0.035]","[4.985]"
"[-31.402,-0.031,40.350,-0.031]","[4.985]"
"[-31.402,-0.033,40.350,-0.033]","[4.985]"
"[-31.402,-0.118,40.354,4.380]","[4.913]"
"[-31.398,3.528,40.373,13.949]","[4.841]"
"[-31.383,11.462,40.413,26.850]","[4.769]"
"[-31.348,23.543,40.482,42.092]","[4.698]"
"[-31.286,38.211,40.584,59.718]","[4.626]"
"[-31.192,55.608,40.718,74.164]","[4.626]"
"[24.203,-0.023,46.964,0.021]","[-3.952]"
"[24.203,-0.190,46.965,0.137]","[-3.952]"
"[24.202,-0.353,46.965,0.242]","[-3.952]"
"[24.202,-0.485,46.965,0.329]","[-3.952]"
"[24.201,-0.603,46.966,0.409]","[-3.952]"
"[24.199,-0.693,46.967,0.463]","[-3.952]"
"[24.198,-0.761,46.968,0.514]","[-3.952]"
"[24.196,-0.806,46.969,0.534]","[-3.952]"
"[24.195,-0.826,46.970,0.556]","[-3.952]"
"[24.193,-0.829,46.971,0.545]","[-3.952]"
"[24.191,-0.805,46.972,0.541]","[-3.952]"
"[24.190,-0.772,46.973,0.504]","[-3.952]"
"[24.188,-0.713,46.974,0.478]","[-3.952]"
"[24.187,-0.652,46.975,0.422]","[-3.952]"
"[24.186,-0.569,46.976,0.381]","[-3.952]"
